TN	BN	Hand	Digit	Corr	TargetX	TargetY	TargetZ	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	1	2.0	1.0	1	0.0	0.0	0.75	0.0	0.0007720503337303852	0.001244943841105517	0.10054853131914288	-0.003254859934787366	0.004997233192635564	0.2999976195925854	61.671236013808084	13730.725778630585	(0.0015593783019284574, 0.005168773745794041)	0.04740743315778673	15262.044223112298
2.0	1	2.0	1.0	1	0.0	0.0	0.65	0.0	-0.0028759236388345762	-0.0006788699848738755	0.059908140688181066	0.0075919541621907605	-0.0024250412374889896	0.17748134584572883	17.67093844091505	15252.16816072998	(0.0013883545092291426, 0.008546552478145184)	17308.721946651076	34024.1172553574
3.0	1	2.0	1.0	1	0.0	0.0	0.95	0.0	-0.0005133335198249812	-0.002597828419817816	0.1792614938582443	0.0020579089366314276	-0.009088256202344991	0.5365485008011005	17.67385582161296	18418.783043892745	(0.001259348842267549, 0.008709426075911972)	36072.18875743638	55958.94406871003
4.0	1	2.0	1.0	1	0.0	0.0	0.75	0.0	-0.0010117987533224742	0.0006254391039637319	0.09962478065156044	0.0029382884392504987	0.002102902226897241	0.2992863355458921	33.57139158333666	14749.255520960105	(0.0018542487498789254, 0.004176113856338813)	58006.75957064914	74244.29706810543
5.0	1	2.0	1.0	1	0.0	0.0	0.95	0.0	-0.0008640653887385915	-0.0005548740875759295	0.1788671396963445	0.0025274576190710473	-0.0017940993570172425	0.5375627374685253	18.236545588024455	14834.320501964157	(0.002024302273574998, 0.0032442392830707473)	76292.4746899007	92594.3991399563
6.0	1	2.0	1.0	1	0.0	0.0	0.75	0.0	-0.005778843251828447	0.0033951267869349877	0.10046610208285645	0.01720705266119622	0.008631655229335178	0.3014898603799495	51.250352820716216	16152.370043461815	(0.0015355237834170754, 0.02039446955815442)	94643.05885888098	112263.32714119327
7.0	1	2.0	1.0	1	0.0	0.0	0.55	0.0	0.0014528624750183954	0.0016839790883236283	0.019624658579385335	-0.00439095669862755	0.004954829444254294	0.06052195010299921	48.98537152485005	11172.54190634776	(0.0013394659693806922, 0.007343498015913235)	114311.46027293563	126965.86117790685
8.0	1	2.0	1.0	1	0.0	0.0	0.55	0.0	-0.0019372578642697542	-0.0003439990600108134	0.019265888456550417	0.005229126668508218	-0.000643565897164744	0.05981185626001517	15.521923020514805	10767.593080848656	(0.0014483149074121097, 0.0055519818892848715)	129012.0794140148	141246.96136585908
9.0	1	2.0	1.0	1	0.0	0.0	0.75	0.0	-0.0007201084394047519	0.0012893329049306068	0.0989440756847475	0.001351093478907166	0.0043535378183761075	0.29797665369649473	51.00091678696117	15318.818271262444	(0.0014222597350173761, 0.004541700458136038)	143295.71808768605	160081.47477960982
10.0	1	2.0	1.0	1	0.0	0.0	0.85	0.0	0.0005199368516337621	0.00351387886191179	0.1403487907225136	-0.001624549102045847	0.010153205302867674	0.42054282444494984	33.58014372497564	45103.24500234492	(0.0015736725724450754, 0.010806300789248666)	162130.23478349033	208702.00963756634
11.0	1	2.0	1.0	1	0.0	0.0	0.65	0.0	-0.001877741559928199	0.001448481833327353	0.06077582970931594	0.006830887801959049	0.003536213660675136	0.1820070496681172	18.44805567543517	9083.949082958043	(0.001746246148874521, 0.0064769298781902325)	210749.55710517088	221301.62906527857
12.0	1	2.0	1.0	1	0.0	0.0	0.55	0.0	0.0030531346218849852	-0.0024159346818568572	0.019419150072480185	-0.009418358054233198	-0.007700973875582662	0.05908143739986216	33.265066629155626	12153.407172233983	(0.002238908871174548, 0.012195772317772049)	223348.91105125597	236971.3443945816
13.0	1	2.0	1.0	1	0.0	0.0	0.85	0.0	-0.0022807605954188754	-0.0008117998016772265	0.13968230716411056	0.007263082342696186	-0.0012377362828570604	0.41877225909819116	100.08146785048666	11968.66259254466	(0.0013413903079666717, 0.007711620277946644)	239018.5866312495	252453.3405100892
14.0	1	2.0	1.0	1	0.0	0.0	0.65	0.0	-0.004114048352974418	-0.0038163373541725276	0.06067002365148422	0.012860053436079738	-0.010477933855349009	0.1805452048523698	32.912792932620505	15834.237721292538	(0.024097171357742763, 0.029169919649559815)	254501.76756791826	271805.71850341314
15.0	1	2.0	1.0	1	0.0	0.0	0.95	0.0	-0.0006752446262335886	-0.002804020692473541	0.17937053482871712	0.0016049333222610393	-0.008962339728149304	0.5386609292744324	51.31052379374523	13733.1472044566	(0.001595995746057945, 0.009617546454946767)	273857.8841843696	289056.7558145217
16.0	1	2.0	1.0	1	0.0	0.0	0.75	0.0	-0.001135708332557158	0.0002643706470225604	0.09958168917372323	0.001756292045485098	0.0008902197617846053	0.29934016937514085	266.57965579261145	10700.841226670946	(0.0035264677091652466, 0.004394252669135292)	291105.55520303885	303274.1134262956
17.0	1	2.0	1.0	1	0.0	0.0	0.85	0.0	0.0002952077749792262	0.003679911655824264	0.13884333562218765	-0.0008208847777931181	0.010716042231750156	0.41694200045777374	33.31174471759368	6900.794840320941	(0.0012078024355640859, 0.01081965223238916)	305322.61050125683	313692.7622706849
18.0	1	2.0	1.0	1	0.0	0.0	0.55	0.0	-0.00013349088421207248	-0.0030009337733697405	0.020260288395513526	0.0012744430390878676	-0.008776216405103177	0.05959066147859826	33.36899831037954	8266.997205878852	(0.0008699007976082218, 0.008481962169922773)	315740.049362078	325475.403564893
19.0	1	2.0	1.0	1	0.0	0.0	0.95	0.0	-0.004435669455188651	0.0023038722567495507	0.17987179369802364	0.012174083790536062	0.00707346313810997	0.5391118333714799	17.662550972090685	9351.691314885556	(0.0009057296176054002, 0.01492132248379962)	327523.95023532334	338341.7780559012
20.0	1	2.0	1.0	1	0.0	0.0	0.65	0.0	-0.0011210774209024473	5.7768363568300174e-05	0.059954436560616386	0.003330862989135145	-0.00031223401287938657	0.18018374914167978	17.598368600829417	14818.709598838268	(0.02814950571491136, 0.028381723739929397)	340390.24887443794	356679.2777732799
21.0	1	2.0	1.0	1	0.0	0.0	0.95	0.0	0.0013143867226761627	-0.0059224765084270325	0.18089454489967272	-0.005173192563775304	-0.017120044053835493	0.5421343099107371	17.7146991486552	6385.5121425021935	(0.0016214102411594787, 0.017499443339858662)	358727.7901644893	366582.95316218527
22.0	1	2.0	1.0	1	0.0	0.0	0.65	0.0	-0.0027694287287817615	-0.002792864082848512	0.05987341115434475	0.008373024733489845	-0.007601729682810809	0.17943712520027388	18.096875995979644	8385.416233617889	(0.0015062433829493313, 0.012555036030314003)	368626.62525445013	378477.6452071451
