TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	2.0	1.0	1.0	-0.0	-0.3	0.0	0.001323099452146058	-0.08968326425294149	-0.004486678873873995	-0.004292991092160976	-0.2693734854945474	-0.011995170519539133	200.7824397442164	9084.13889327494	0.002375219947919165	0.06017083069309592	14002.208452206105
2.0	2.0	1.0	1.0	-0.35	0.35	0.0	0.10567326459709275	0.10548512358933104	0.01998754100864275	-0.3170197937912784	0.31787961880517346	0.06009995422299852	16.587824633461423	15852.177746855887	0.0008840099693878034	14254.072654279298	35352.97017858829
3.0	2.0	1.0	1.0	0.21	-0.21	0.0	-0.0527728243680171	-0.0604389149564486	-0.010851979858069738	0.15877164293406337	-0.18183465324650228	-0.03315104142818037	16.63559662119951	14284.835999802453	0.001253567950416214	35604.592238611076	54803.91416793282
4.0	2.0	1.0	1.0	-0.21	0.21	0.0	0.061405207906004775	0.05597281298921919	0.004932066834531401	-0.18418325444444195	0.16788606969408504	0.01497930876635456	16.441955929622054	13534.678461612202	0.0011262274694989623	55056.038745635306	73971.65296958701
5.0	2.0	1.0	1.0	0.35	0.35	0.0	-0.10093862174143284	0.11528875152738116	-0.022833310444796417	0.30226558757356947	0.34583388530857095	-0.06740128175782711	483.1510703806998	15484.76984834997	0.18935605052404422	74217.99458243186	95056.31881355657
6.0	2.0	1.0	1.0	0.0	0.1	0.0	0.0013282245871282274	0.017615018800664184	-0.00024596780347119207	-0.0024309486299150633	0.052780317854847825	-0.0021112153811162493	5416.925218945835	5618.990209288313	0.05468704991169584	95308.38394977036	105412.70450792217
7.0	2.0	1.0	1.0	-0.35	0.35	0.0	0.10037843909299055	0.10857434995124904	0.026979522392616584	-0.3049872608340734	0.326143850410187	0.08235765621424251	11867.381642121472	16251.536362149636	0.05407137893657042	105660.3647738666	127191.2356975663
8.0	2.0	1.0	1.0	0.1	0.0	0.0	-0.017942698351915976	0.008068861459488041	0.0050251773861316185	0.05447548052719353	0.022717597794139066	0.011642252231638173	16.91529987147078	10332.856707333121	0.05410633794523783	127444.01267306239	142642.0352768764
9.0	2.0	1.0	1.0	0.35	0.35	0.0	-0.10082703406567135	0.11013440867058222	-0.014627222095051629	0.30354928822489957	0.3305003338324636	-0.04470565346757649	4200.1727085444145	26702.250243601156	0.05418317781742774	142894.70832092047	174944.05716302572
10.0	2.0	1.0	1.0	0.0	0.1	0.0	-0.003656816179129361	0.02486495921828835	0.0011980697337441448	0.011617834008833854	0.0730411525233956	0.003914648661063058	6533.663215406705	6550.950480494066	0.0540114564751163	175196.30427044467	186567.24401499378
11.0	2.0	1.0	1.0	0.3	0.0	0.0	-0.08390469613993799	-0.0006054133133853723	-0.007813801785278685	0.2518435655141031	-0.0018809784873005109	-0.02362451361859641	7617.055990252993	11351.312016078737	0.05412052148628	186813.98312006786	203929.86924327852
12.0	2.0	1.0	1.0	0.21	-0.21	0.0	-0.05550749928674028	-0.07185007654840414	-0.015244823376781236	0.16632828221878715	-0.21451441289089912	-0.04550558480189326	10483.81477300427	16651.635261136107	0.05350738841928429	204181.3851838233	225896.43175969832
