TN	BN	Hand	Digit	Corr	TargetX	TargetY	TargetZ	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
14.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	-0.0005200231696965568	-0.00023120293136902337	0.09926659037155872	0.001819023697668079	-0.0012115171712635542	0.29812021057450677	17.27379742078483	50337.6974882849	(0.0033920584944941248, 0.004277587277434516)	289219.1556523467	341025.7677445916
15.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	-0.0008348683039763292	-0.003598858994799281	0.05818393224994256	0.0026017127326457452	-0.01069946916368092	0.1740482490272367	26.165602073888294	16068.180591551936	(0.001148910445462196, 0.011051406408468082)	343097.08962331933	360642.655791642
16.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	0.002825362833514663	0.0011361615023869343	0.09986254673075401	-0.007019471189791295	0.0029229454035768487	0.30123561455710524	16.650937133817933	16701.31697753095	(0.0009211144860668653, 0.008249190837680451)	362706.28636694164	380877.78810205054
17.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	-0.0005538166913061186	0.002439607410596234	0.0998408178835738	0.0011435416967617053	0.007642514967511671	0.3006668802929736	16.56378044572193	14451.688213928719	(0.015497746809628054, 0.017023709243414162)	382941.1203753989	398862.29536413157
18.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.001982229575019539	-0.0003524150711388119	0.018616647592890168	0.006982505479371752	-0.0006688139305490726	0.057269031815063265	93.53224505321123	10794.710647125612	(0.0014322563071108101, 0.006829503178574034)	400925.9715234657	413196.3399300148
19.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.0010524545609292505	0.0002542282746369473	0.019611139085984997	0.0014741614570288452	0.0007626848239108419	0.05979473563744686	43.471490644151345	11728.14409514831	(0.0011183920261133077, 0.0029912221157515338)	415261.02185553464	428463.7665251212
20.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	-0.003440508508482423	0.006815933197569457	0.1408402532997638	0.012166574119067327	0.020544907413425295	0.42220032043946076	15.994891669834033	13734.327843310894	(0.0018264662774394264, 0.024044743676251666)	430527.5644850044	445732.1671599493
21.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.0005983783912572507	0.0005043348617721488	0.021330464637215996	0.00046799495730817826	0.0003153414631418272	0.06399139391164799	25.90632005012594	14111.10397973971	(0.0013172907593501466, 0.0030582412954991687)	447795.35247036256	463382.5860954821
22.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	-0.00225995794226979	0.0032611611533757134	0.14098222323949028	0.008430706778995913	0.009492159997976701	0.4222142366674294	60.24969842110295	14594.599276199006	(0.001113710873736866, 0.011976371935807284)	465449.0804423258	481516.42593432916
23.0	1	2.0	3.0	1	0.0	0.0	0.95	0.0	-0.00045176716149052804	-0.0003542277504585689	0.1801934843976497	0.001387670758043781	-0.0007066212420805407	0.5391155870908663	39.930887302034535	16935.41799468221	(0.001129360227222823, 0.0021542012664800226)	483581.43351221224	501985.4218601977
24.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.0035301929757933087	-0.0035984705635146996	0.01915123216601744	0.010072670550223276	-0.01060119604911025	0.05791146715495321	50.69674289552495	12068.791052981396	(0.0011919326386447865, 0.015033807731649796)	504038.2366198028	517585.5882237083
25.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	-0.003680602200325924	0.0004822590171952301	0.05937654688334615	0.009682297110941668	0.0002814832029836012	0.17858741130693934	33.661441164440475	10441.910620284034	(0.007519904195414819, 0.013150116273332398)	519649.55320348963	531585.8314601355
