TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	2.0	2.0	1.0	-0.07	-0.07	0.0	0.01120639896221375	-0.013730263591916092	0.0011142442969416244	-0.03348971979235196	-0.04080235949288058	0.0021983062485726457	19.864400441292673	6884.233853794285	0.0061200630244183365	0.08022777910809964	11757.225971043226
2.0	2.0	2.0	1.0	-0.3	0.0	0.0	0.08764001320235867	0.002538463172088168	0.0015573434042839285	-0.2623373926827748	0.0068385269505297774	0.004534699015781518	16.630126556265168	21085.139552596956	0.0067432683132244075	12011.924037404242	38241.522475436796
3.0	2.0	2.0	1.0	-0.5	0.0	0.0	0.15183362902121647	0.0039787178150499924	-0.0074465171282520615	-0.4547240244979147	0.012065630539439431	-0.023392423895628234	27.15054234431591	11401.313985319575	0.00710827869302664	38493.27727597847	55359.62325030414
4.0	2.0	2.0	1.0	-0.9	0.0	0.0	0.2846926811978222	0.002709858475652749	-0.01698290989547946	-0.8536572430370268	0.007514559229084838	-0.051543831540409535	16.286970421788283	27218.132063702797	0.008030303121885999	55611.06042172469	88394.09348432673
5.0	2.0	2.0	1.0	0.7	0.0	0.0	-0.21746432189934736	-0.005168196905887434	-0.026535194934010242	0.654108537197373	-0.015666437085523954	-0.08061268024721269	16.242115802015178	18702.532864219393	0.07981057722849044	88646.53678516333	112928.54220273148
6.0	2.0	2.0	1.0	0.35	-0.35	0.0	-0.10419666465478811	-0.10460884419469785	-0.004817540245669827	0.3128813174265147	-0.3146357644234008	-0.012621538109405916	16.104999202070758	9017.265384769416	0.012701868110220012	113181.03254621383	127579.77668958483
7.0	2.0	2.0	1.0	0.0	0.1	0.0	0.004542455688703689	0.020002171803437885	0.004506294346527051	-0.012850504500376007	0.059164914297434534	0.013244220645440619	16.090047676698305	8400.534317072015	0.012205128588970913	127831.60114243219	140713.51276642235
8.0	2.0	2.0	1.0	-0.0	-0.3	0.0	0.010556256707635495	-0.08856863371235646	0.0009563363088274102	-0.031960093585057095	-0.26444349946775036	0.004700091554085795	16.536405906663276	5517.467412922997	0.011201490830830437	140982.38088360813	151680.98769159405
9.0	2.0	2.0	1.0	-0.0	-0.3	0.0	0.0022120729968985653	-0.08508751255530056	0.001175967040491832	-0.004791170397075472	-0.2543885672794497	0.003024353398884516	16.56412097509019	7234.444196466939	0.010419261464635914	151933.53784125065	164214.81829135155
10.0	2.0	2.0	1.0	-0.0	-0.7	0.0	0.0007021434925721846	-0.2163699814984158	0.0018194934004454044	-0.0019122148362828721	-0.6486567746652353	0.005778919661166837	16.902536372072063	9584.133423195453	0.010754246030719316	164467.31410491338	179415.70356852026
11.0	2.0	2.0	1.0	0.3	0.0	0.0	-0.0844429378157766	-0.0017255250509540243	-0.0042815060655012616	0.2526166894287396	-0.005694483530018557	-0.012112085145462359	15.959495169227012	6901.029906002805	0.01121598686275885	179668.35327357694	191749.79797183187
12.0	2.0	2.0	1.0	0.07	-0.07	0.0	-0.009836747099791784	-0.015468504372506686	0.0011251544975567906	0.02921891783722458	-0.04579049691964632	0.005252323185964025	16.280406329315156	8267.481999791926	0.011269246394839984	192002.62053130427	205116.88094779674
13.0	2.0	2.0	1.0	-0.0	-0.9	0.0	0.009990387856802662	-0.28813011462531524	0.0019656977187458846	-0.029582732287540624	-0.8647140366116683	0.006675303272969169	16.23226965602953	10967.631734034512	0.00962465061450832	205370.45618979027	222817.81618500827
14.0	2.0	2.0	1.0	-0.64	-0.64	0.0	0.20846410472624202	-0.20042567038391368	-0.006359006637706166	-0.625618899093732	-0.6004677793124341	-0.01839036392776716	16.465294916997664	7900.776094465982	0.011227660390349272	223057.54629871808	237368.7261869345
15.0	2.0	2.0	1.0	0.07	-0.07	0.0	-0.007979781218618011	-0.024506787811338193	0.0010928282596752714	0.024619098400872	-0.07271113159470732	0.002637605859364567	16.731869967770763	4317.583524418296	0.008442033946523805	237604.88288200577	246853.00555176218
16.0	2.0	2.0	1.0	0.35	0.35	0.0	-0.10057132759420795	0.11399420716940278	-0.005868551155901125	0.30200530624477445	0.34240342206464824	-0.015911902037170078	16.47878777293954	7516.560109579586	0.007920235725683258	247091.8017410877	259970.2934732486
17.0	2.0	2.0	1.0	-0.7	0.0	0.0	0.2201895827543398	0.006152551910096116	-0.019097039749783717	-0.6587560689429717	0.016386022221662078	-0.055551590753127766	16.678263229550794	6251.0918272600975	0.009001889669165751	260223.28341705725	272054.3430219259
18.0	2.0	2.0	1.0	-0.21	0.21	0.0	0.05779381660745563	0.06040145291716248	0.005996299687164974	-0.17383461965237865	0.1804922347328971	0.018858663309606616	16.61408100335393	11368.543851058348	0.008002888948430976	272307.1375016734	289088.24837939756
19.0	2.0	2.0	1.0	-0.0	-0.1	0.0	0.006480911216095593	-0.01831455656671621	0.0006623407339355625	-0.02070513531760596	-0.055364470256588194	0.0018496910047364201	16.15277120436076	7383.968008070951	0.008680133127549084	289341.7955416662	301689.52575165895
20.0	2.0	2.0	1.0	0.64	-0.64	0.0	-0.1983584175169748	-0.20800327416815073	-0.016911947814171935	0.5945897134473402	-0.6228121593822777	-0.05151405355924732	16.257796683930792	17618.166051091976	0.007341349800966545	301943.0222245428	325973.7607723946
21.0	2.0	2.0	1.0	-0.0	-0.3	0.0	0.007884135410090918	-0.08485635817784032	0.003123270008372092	-0.02332871349454995	-0.25437485889208744	0.008957816433905474	16.60241150239017	12318.587465793826	0.007963756186315422	326227.1916043683	344091.5296959429
22.0	2.0	2.0	1.0	-0.7	0.0	0.0	0.2192278215030811	0.0068225688986520705	-0.003195162890076375	-0.6569066019435084	0.02046770669595621	-0.0088530556191877	16.54989877715707	12884.72980739607	0.009150247250336857	344344.5469901344	362792.4959302618
23.0	2.0	2.0	1.0	-0.07	-0.07	0.0	0.012612466257404354	-0.016012534753437335	0.00031692988478149164	-0.037125274753623067	-0.0466780947702764	0.0026445410848777717	16.336201122612692	5984.258578551817	0.008397152019501919	363049.19312724087	373909.99864341575
24.0	2.0	2.0	1.0	0.3	0.0	0.0	-0.08444964904516399	-0.0049885744119551045	-0.009908773937605697	0.253219470041203	-0.015548370160166192	-0.029497436484366646	16.521454366738908	23585.249683470465	0.1444584914636515	374163.4334867849	402994.7862877452
25.0	2.0	2.0	1.0	0.0	0.5	0.0	-0.0008052072596263882	0.15348839484014254	0.0005269092851071244	0.002124298316728559	0.4594617370396865	0.0012145113298006605	17.13410293450579	11036.707495310111	0.014357827185225281	403248.39216217515	419729.4113614189
26.0	2.0	2.0	1.0	0.3	0.0	0.0	-0.08617385774565993	-0.006662589158899612	-0.010346646829939354	0.25897474306699186	-0.019728813288120595	-0.030307507438776637	16.16042932437267	10834.051007361268	0.014592623922169309	419983.13429547125	436579.89083185385
27.0	2.0	2.0	1.0	-0.5	0.0	0.0	0.15327430446473492	0.0035260604985335453	-0.010080445563430795	-0.460405560318506	0.01109608987275712	-0.029737788967701406	16.106093215057626	10117.15080490103	0.014145790233476903	436834.3325339665	452780.340326266
28.0	2.0	2.0	1.0	0.35	0.35	0.0	-0.10747050916852575	0.10397290126146141	-0.0035245822842694396	0.3230589129770229	0.31204818087867336	-0.009429320210556091	16.69868484896142	12951.962882245425	0.01327159162929645	453018.2303062611	471215.7843068562
29.0	2.0	2.0	1.0	-0.07	0.07	0.0	0.010372588054507383	0.01537674827169	0.0024328221561149554	-0.030761702154226984	0.04590365990006395	0.006520256351613352	16.085671610198915	8567.95257225167	0.013145043440356791	471469.8197646212	484524.7776231554
30.0	2.0	2.0	1.0	0.49	-0.49	0.0	-0.148644241337108	-0.15722736423559636	-0.018062508583194137	0.445706139096318	-0.47171446198036127	-0.05203600366214822	4266.310309423716	12000.939394478337	0.011661786207939786	484770.2319895907	502433.60639954335
31.0	2.0	2.0	1.0	-0.0	-0.1	0.0	0.0008254380556089523	-0.016676951857660383	0.0038067063401209245	-0.0019907750632424033	-0.05038691758227598	0.012884985122445625	16.55391015810892	5784.328376714257	0.012354055948031456	502688.16151458304	513234.18564417807
32.0	2.0	2.0	1.0	0.5	0.0	0.0	-0.1503684284580882	0.0023288289666757445	-0.015541542687125265	0.45133187028927046	0.006759901985021188	-0.04731128404672713	16.59438872593455	31916.55033637653	0.08051959082324775	513488.453762533	550600.4116414842
33.0	2.0	2.0	1.0	0.35	0.35	0.0	-0.11049024948984208	0.10330695740650375	-0.0034089570458725182	0.3312441635545202	0.30995324149308345	-0.011279743648489604	16.53932327462826	9033.826953032985	0.07948209266964651	550839.2461213516	565035.3895715525
34.0	2.0	2.0	1.0	-0.0	-0.5	0.0	0.0035066065651169166	-0.15227448234262986	0.004647997253361957	-0.009807695676760417	-0.4566292313864557	0.015317303730788545	1033.9006167341722	7517.338683799608	0.07576942943857363	565273.6865252227	578218.7035043462
35.0	2.0	2.0	1.0	-0.64	-0.64	0.0	0.20478174919026418	-0.20017455495441272	-0.0103128557259623	-0.6133741693636241	-0.6004589263160938	-0.030755458915126543	17.024336731992662	12867.596433789004	0.0761016340975665	578452.5051491655	597136.6359467065
36.0	2.0	2.0	1.0	-0.35	0.35	0.0	0.1009437846405674	0.11677022304536189	0.0013732127870518251	-0.3024752919124072	0.349760391485357	0.004348523689605921	16.90837110800203	21587.16639826889	0.0745926652487193	597375.563053196	624690.3287588793
37.0	2.0	2.0	1.0	0.0	0.7	0.0	0.0011519792874060517	0.2195558517214664	-0.0006268024719652265	-0.004362277522242169	0.6580201696929533	-0.0013768596933046995	16.443414613604546	9299.889285655809	0.07456363577518614	624945.6256162957	639625.2166150225
38.0	2.0	2.0	1.0	-0.64	0.64	0.0	0.2013681017839679	0.20244722862632536	0.007172152285038869	-0.6026153187675785	0.6091543651990241	0.0227982146944391	8516.639972687699	14757.392990708468	0.07333963513525156	639880.139683868	660175.5548116198
39.0	2.0	2.0	1.0	-0.07	0.07	0.0	0.010994790231113619	0.01461717089804615	0.0014525368123927684	-0.033049109240485416	0.04326886576983757	0.004586495765628751	9767.028712798492	9901.16410520568	0.07242381946376614	660431.0438510438	674809.6756171581
