TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	2.0	5.0	1.0	0.07	-0.07	0.0	-0.013869038220553194	-0.010163697263410376	-0.016574599832152592	0.042189761585960626	-0.031073738714532007	0.01633250629434113	1966.534436684924	10417.846379830735	0.0017891544442775462	0.07256968092406169	16851.67377047219
2.0	2.0	5.0	1.0	0.21	0.21	0.0	-0.05799565629179125	0.061147896997548634	0.004256601815822547	0.1729187828474884	0.18295815188906195	0.08344959487296555	5417.595485655511	13218.260792825276	0.0017465872491861127	21902.8302905117	41886.78728549985
3.0	2.0	5.0	1.0	-0.21	-0.21	0.0	0.055573463550377164	-0.06357737498346583	-0.027943639276722165	-0.16668802137755928	-0.1901818472996688	-0.09568717784389957	1783.5600133039407	7951.407122477576	0.001579223229189518	46935.80901701989	61654.27293201901
4.0	2.0	5.0	1.0	0.07	-0.07	0.0	-0.01590999428963913	-0.009130504578208298	-0.003965801480123821	0.04769761359534502	-0.02807126847964303	-0.04938882124055477	9333.886905073996	9651.905847584203	0.0017960941200865304	66704.32704930953	82638.67774393657
5.0	2.0	5.0	1.0	0.5	0.0	0.0	-0.15086595929855515	-0.001077439324221996	0.06001304951552666	0.4525007700749487	-0.003717857076250608	0.3588901441977588	7317.020835886069	12184.483799821464	0.001489992136006893	87688.63741123915	106939.82988791412
6.0	2.0	5.0	1.0	0.3	0.0	0.0	-0.08409510515479938	0.0012556170695806612	0.046344866102083104	0.25354771713371715	0.004252390312326271	0.1120719066147865	7367.113608383988	9884.612383086278	0.00348527673235431	111990.7439012295	128774.50193130152
7.0	2.0	5.0	1.0	-0.0	-0.1	0.0	0.002964326282912034	-0.018933236966352518	0.02206450904097168	-0.008828240301591541	-0.055763894144744586	-0.03996348821240192	3616.790144526931	7817.848640795091	0.004020730892961886	133825.0574722706	148075.80067332948
8.0	2.0	5.0	1.0	0.1	0.0	0.0	-0.018585914660925216	0.00053642791754549	0.018594552529184072	0.05407454175701708	0.00160928375263647	-0.013705928130003042	10883.952327189945	11268.289747764356	0.0036367364275018614	153126.21508632493	170726.77004381875
9.0	2.0	5.0	1.0	-0.9	0.0	0.0	0.28446169837751356	-0.0034488597810581334	-0.08684893873502708	-0.8528995560289563	-0.011479503918204625	-0.18515198901350416	7583.831474966246	10618.218928507304	0.003910453348475428	175777.3018811231	193278.1953269496
10.0	2.0	5.0	1.0	0.0	0.1	0.0	-0.0014399579246208967	0.018706436256198167	-0.009542442969406206	0.0036401190288447216	0.056345893683600545	0.043746211947812585	10733.878955230466	10767.765714435882	0.002663116419133899	198328.16812243618	215062.6086721859
11.0	2.0	5.0	1.0	-0.0	-0.3	0.0	0.003965395701021091	-0.08339452617710996	-0.05066982833600664	-0.011248801631617667	-0.2496656701541734	0.02592596932935709	8616.90246343096	10651.119615256903	0.004455224673543978	220113.36004189344	237346.7040236419
12.0	2.0	5.0	1.0	0.7	0.0	0.0	-0.21697249236693225	-0.0009270818905227074	0.15121597924772745	0.650270091629351	-0.002716507124423395	0.34520206912336093	7200.184742717283	11018.134762263799	0.003471068196243684	242381.66474119952	260648.48012101266
13.0	2.0	5.0	1.0	-0.35	-0.35	0.0	0.10655156491337271	-0.10399048209291062	-0.03361690089265368	-0.3203344494851361	-0.312327508288027	-0.09631877317464221	1150.1605285120604	9934.594660038783	0.00300407850322275	265700.6066679505	282733.139036216
14.0	2.0	5.0	1.0	0.9	0.0	0.0	-0.28388940530485235	-0.0008767498280715103	0.17321513694972135	0.8503087064245212	-0.0025007723899254097	0.5949029068436709	482.8750138576652	11501.344909474028	0.00414426832971187	287785.2313040075	306801.12771096994
