TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
150	2	1	1	-0.21	-0.21	0	0.062697945	-0.06999085	-0.016146029	-0.187025649	-0.210587567	-0.049902953	16.56083891	6823.556483	0.014484967	1894570.358	1906226.308	1	1.45
151	2	1	1	0.49	-0.49	0	-0.149032754	-0.161438796	-0.072052018	0.446191921	-0.484575341	-0.216110277	16.79459352	20452.03764	0.013173509	1906487.622	1932044.451	1	3.25
152	2	1	1	0.49	0.49	0	-0.152548138	0.152507881	-0.057832235	0.458065213	0.456973365	-0.172077615	16.67315782	11668.07539	0.012929723	1932307.255	1949345.368	1	2.8
153	2	1	1	0	0.3	0	0.001612216	0.088724492	-0.016544739	-0.004318741	0.265914521	-0.051923072	16.7070723	9723.922322	0.013537642	1949605.348	1964413.445	1	1
154	2	1	1	-0.07	-0.07	0	0.016384674	-0.024206568	-0.02177924	-0.048474266	-0.072846289	-0.064971504	16.6126223	8934.751834	0.014594361	1964674.072	1978380.287	1	0.45
155	2	1	1	-0.3	0	0	0.088420911	-0.011437305	-0.007843763	-0.265586426	-0.032110805	-0.023805951	16.72238851	9757.113287	0.013625473	1978642.52	1994880.526	1	1.45
156	2	1	1	0.21	0.21	0	-0.05707995	0.059662338	-0.033312596	0.173182007	0.177498028	-0.099342687	22.42330223	10067.84281	0.013491306	1995126.827	2011665.343	1	1.1
157	2	1	1	-0.7	0	0	0.216083562	-0.004044503	0.041617494	-0.649221764	-0.011615601	0.124394713	16.5714144	19218.3195	0.013319048	2011927.983	2036584.364	1	3.85
158	2	1	1	0.35	-0.35	0	-0.102792631	-0.125413197	-0.040604608	0.308021832	-0.375300881	-0.121539162	16.52510109	26834.14728	0.013776921	2036846.443	2068634.125	1	2.1
159	2	1	1	-0.7	0	0	0.215988898	-0.005141104	-0.002666056	-0.648484602	-0.016264913	-0.007906615	16.23737505	14184.649	0.013496364	2068890.465	2089552.799	1	3.15
160	2	1	1	-0.5	0	0	0.151028972	-0.004228145	-0.01369662	-0.45379904	-0.011324924	-0.043195605	16.84528289	9468.190411	0.01361617	2089815.731	2105753.686	1	2.25
161	2	1	1	0	0.5	0	-0.007690486	0.163147893	-0.025889181	0.024107275	0.488731556	-0.077209773	16.7665138	11100.05062	0.01347174	2106016.758	2122621.639	1	1.95
162	2	1	1	0.1	0	0	-0.018319817	-0.003084851	-0.030035393	0.05583342	-0.010516955	-0.090792836	17.3992193	8101.128586	0.014325964	2122884.681	2135822.613	1	0.3
163	2	1	1	0	-0.1	0	0.000583926	-0.024251259	-0.027410575	-0.001460453	-0.070326083	-0.082094392	16.63741999	4534.24742	0.013892441	2136085.995	2145289.507	1	0.3
164	2	1	1	0.49	0.49	0	-0.149286707	0.157561739	-0.053388754	0.447504058	0.473106017	-0.158518288	17.33831913	12085.16982	0.013680608	2145553.051	2163073.803	1	3
165	2	1	1	0	-0.5	0	0.003920113	-0.159398312	-0.04687332	-0.012084032	-0.477353335	-0.139887526	16.60678757	10767.96264	0.014087919	2163336.89	2178975.216	1	1.65
166	2	1	1	0.35	-0.35	0	-0.102383618	-0.114385854	-0.048548562	0.306924271	-0.341700944	-0.145554131	3400.113486	15732.46002	0.013345575	2179237.818	2199990.069	1	2.25
167	2	1	1	0.07	-0.07	0	-0.012171413	-0.014683355	-0.034658946	0.036708456	-0.042949511	-0.104571939	16.43721519	8317.185668	0.014206326	2200230.226	2213157.505	1	0.2
168	2	1	1	0	-0.9	0	0.013239421	-0.303052339	-0.042245892	-0.041174881	-0.908088831	-0.12618835	15.58424793	7168.613285	0.013458966	2213399.656	2226075.099	1	3.25
169	2	1	1	0.07	0.07	0	-0.008376494	0.017504219	-0.038184108	0.024902896	0.053321888	-0.114826986	27.22092399	5442.00552	0.013115238	2226317.603	2236241.975	1	0.15
170	2	1	1	-0.21	0.21	0	0.055119046	0.064003743	-0.004043618	-0.164839231	0.19285283	-0.014282376	16.72020048	14067.42526	0.014526809	2236484.848	2255593.177	1	1.45
171	2	1	1	-0.3	0	0	0.084523586	-0.003342268	-0.02193711	-0.252955741	-0.009670741	-0.066131769	17.27851295	9736.86197	0.013459396	2255837.813	2272046.251	1	1.4
172	2	1	1	-0.07	0.07	0	0.008392641	0.016119747	-0.025431716	-0.02482186	0.048391611	-0.076295148	16.62611516	15484.68707	0.014413248	2272310.01	2292264.435	1	0.4
173	2	1	1	0.64	0.64	0	-0.197331049	0.210697898	-0.057935409	0.591604716	0.633841633	-0.174080888	16.55099278	10600.76428	0.01371247	2292527.795	2308698.64	1	4.15
174	2	1	1	0	0.3	0	0.001986551	0.085948605	-0.038435523	-0.006186238	0.257813447	-0.116405219	16.30046329	7600.636644	0.013801255	2308962.738	2321582.629	1	0.75
175	2	1	1	-0.1	0	0	0.018758787	0.006033444	-0.032760983	-0.055985038	0.019297994	-0.098282948	16.71144836	10667.91275	0.013922482	2321848.202	2337399.827	1	0.4
176	2	1	1	0.1	0	0	-0.0202622	0.005252093	-0.035458129	0.060980814	0.015562062	-0.106328611	16.31213278	7117.312355	0.012862557	2337661.749	2349284.152	1	0.25
177	2	1	1	0	0.3	0	0.011637914	0.089820974	-0.031222858	-0.035269803	0.269624768	-0.094172122	16.49629201	19568.38945	0.014060766	2349548.251	2374052.131	1	1.05
178	2	1	1	0.64	0.64	0	-0.196695306	0.212337304	-0.077321767	0.589114839	0.636817697	-0.230912428	16.58344857	13001.87441	0.013035445	2374316.85	2392537.669	1	4.05
179	2	1	1	-0.9	0	0	0.287961266	-0.012316206	0.006938491	-0.86284798	-0.036365973	0.019213275	16.61699837	14334.96962	0.014791922	2392800.782	2413604.07	1	4.25
180	2	1	1	-0.21	-0.21	0	0.046434807	-0.063440555	-0.001037758	-0.141699748	-0.192975947	-0.00210618	16.72348253	5940.27187	0.013968245	2413874.233	2426288.108	1	1.2
181	2	1	1	-0.07	0.07	0	0.006939708	0.018579289	-0.009567849	-0.021239924	0.056611836	-0.028108446	16.94556764	17052.26913	0.01440782	2426553.055	2448073.107	1	0.6
182	2	1	1	0.9	0	0	-0.286060229	0.002164965	-0.028095293	0.858245426	0.006365418	-0.084972534	16.56703834	10934.63806	0.015400063	2448337.612	2464940.534	1	3.9
183	2	1	1	-0.64	-0.64	0	0.197790213	-0.211878583	-0.030971069	-0.592787991	-0.636347873	-0.09208922	16.66477037	13118.12995	0.014825182	2465205.361	2483464.094	1	3.9
184	2	1	1	0	-0.5	0	0.003161609	-0.150425242	-0.044471321	-0.009031659	-0.451340464	-0.133780179	16.51634896	12967.98255	0.014566412	2483723.228	2501542.52	1	1.65
185	2	1	1	-0.35	-0.35	0	0.11103428	-0.101488818	-0.020397017	-0.334688934	-0.305987811	-0.060687503	4333.646951	54787.15203	0.01455565	2501807.569	2561512.116	1	2.15
186	2	1	1	0.64	-0.64	0	-0.201300569	-0.202106984	-0.029599252	0.603351428	-0.606223845	-0.089621744	16.42262832	10384.64666	0.014229894	2561777.738	2578619.178	1	3.8
187	2	1	1	0.3	0	0	-0.084601186	0.002451854	-0.030916823	0.252282202	0.008035316	-0.091010941	16.6567476	11885.25238	0.012821155	2578881.52	2597247.557	1	1.05
188	2	1	1	0	0.7	0	0.011034664	0.226392577	0.058551957	-0.033039253	0.678659822	0.176983406	16.17720422	10268.11653	0.013749528	2597509.883	2612871.262	1	3.8
189	2	1	1	0	-0.7	0	0.001260276	-0.225154323	-0.011913588	-0.003360028	-0.673423704	-0.036106981	16.71983581	5184.298911	0.013388743	2613131.026	2624781.973	1	2.05
190	2	1	1	0.64	-0.64	0	-0.206378256	-0.204750222	-0.032843397	0.619426091	-0.614283034	-0.099216846	16.59584741	24985.59547	0.01258196	2625048.003	2656500.654	1	3.65
191	2	1	1	0.9	0	0	-0.284147415	0.006089907	-0.059442542	0.853866494	0.017233903	-0.176313436	16.77380723	9634.908497	0.0134408	2656747.724	2672857.652	1	4.15
192	2	1	1	-0.7	0	0	0.221091828	-0.003284942	0.054002296	-0.662887052	-0.010307995	0.160816686	16.70853099	11034.70289	0.012859131	2673117.564	2690619.376	1	4.05
193	2	1	1	-0.21	-0.21	0	0.06003206	-0.066759485	-0.001362715	-0.17831587	-0.199210269	-0.004271252	16.34094185	30352.19233	0.012931504	2690885.492	2727704.805	1	1.3
194	2	1	1	0	-0.7	0	0.012041149	-0.222937486	-0.018225582	-0.036867939	-0.673247048	-0.055729618	16.61955107	5984.776048	0.013064399	2727959.446	2740422.496	1	2.25
195	2	1	1	0	-0.1	0	-0.007553672	-0.022819162	-0.013046525	0.022984709	-0.069687518	-0.039322683	16.61809238	5584.202346	0.012920213	2740688.197	2751473.15	1	0.15
196	2	1	1	0.7	0	0	-0.220659773	0.007596572	-0.051204753	0.661072981	0.022595501	-0.154209361	16.81720317	7651.739557	0.013770263	2751738.904	2765857.992	1	3.05
197	2	1	1	-0.21	0.21	0	0.055231794	0.065464671	-0.002072793	-0.165954336	0.196652967	-0.007500137	16.5805312	16684.98012	0.013105875	2766123.574	2787880.356	1	1.35
198	2	1	1	-0.21	0.21	0	0.055119311	0.062667771	-0.010019478	-0.165584517	0.187906206	-0.02950911	16.97401203	7117.474633	0.013016085	2788141.174	2800292.1	1	1.35
199	2	1	1	-0.3	0	0	0.089826493	-0.012818729	-0.008079011	-0.269576587	-0.037582216	-0.026068116	16.55865088	12018.00786	0.013337164	2800558.55	2819042.762	1	1.3
200	2	1	1	0.49	-0.49	0	-0.15159251	-0.163124021	-0.046312192	0.4548099	-0.488692308	-0.138570359	16.7121777	19518.96366	0.013895876	2819293.09	2844244.902	1	3.1
1	2	1	1	-0.35	0.35	0	0.103309132	0.108258447	0.027108896	-0.309862656	0.323933741	0.081235134	22.53051574	35602.7707	0.002199488	0.077675082	41090.30695	2	2.2
2	2	1	1	0	-0.3	0	0.00302138	-0.083558474	0.010940383	-0.008416756	-0.25171124	0.031310506	16.55318082	6784.408969	0.001793941	41343.45662	53957.52814	2	0.85
3	2	1	1	-0.21	-0.21	0	0.062601026	-0.056767738	0.021784695	-0.188774156	-0.171209552	0.065674525	21.10246109	12083.48139	0.002254923	54209.37374	71275.30457	2	1.25
4	2	1	1	0.7	0	0	-0.217609671	0.002033815	-0.010696895	0.652602427	0.006910678	-0.032823117	16.756303	18585.02541	0.002723902	71527.09037	95826.40822	2	3.05
5	2	1	1	-0.1	0	0	0.016579116	-0.006477075	0.001758152	-0.050028671	-0.018686733	0.004954017	16.53458257	9167.784386	0.002132794	96078.91643	110143.8138	2	0.25
6	2	1	1	0.07	0.07	0	-0.011871809	0.012100379	-0.002420912	0.034676717	0.036851415	-0.006804967	16.96416589	9017.630786	0.001697051	110396.3023	123883.9418	2	0.2
7	2	1	1	0	-0.3	0	-0.007177342	-0.07802601	-0.003162638	0.01952513	-0.23809182	-0.00893859	16.6075169	6901.029906	0.003072046	124146.5959	135878.6464	2	0.95
8	2	1	1	0.3	0	0	-0.084222967	0.001819191	-0.018466857	0.25050016	0.007237883	-0.057231655	16.62757386	16418.31863	0.002553051	136130.8282	157762.9309	2	1.25
9	2	1	1	0	-0.3	0	-6.67E-05	-0.096176541	-0.011417891	0.000426546	-0.288367775	-0.034757221	2249.907009	6767.557852	0.003991897	158015.8308	169597.545	2	0.9
10	2	1	1	0	0.9	0	0.012222643	0.317418939	0.04427499	-0.035502635	0.948696198	0.133236965	5033.547614	11634.71996	0.004307319	169850.0203	186514.9348	2	4.75
11	2	1	1	0.21	-0.21	0	-0.046479331	-0.044951782	0.022006424	0.141800951	-0.137671473	0.06620238	16.50358544	9867.824354	0.002975762	186767.4743	203115.3107	2	0.25
12	2	1	1	0.3	0	0	-0.086745596	-0.003458171	0.060546815	0.259492295	-0.011701654	0.181045342	16.70233156	14101.5837	0.002460055	203370.272	223233.5172	2	0
13	2	1	1	-0.21	-0.21	0	0.06010078	-0.070632544	0.024020432	-0.179169416	-0.211023662	0.071191531	16.62976189	21818.41096	0.00322803	223485.9255	251784.7529	2	1.05
14	2	1	1	0.7	0	0	-0.241314159	0.011174375	-0.010065904	0.724169062	0.033361279	-0.030380819	22.30296054	32518.86885	0.002823753	252038.2504	290287.0962	2	3.1
15	2	1	1	-0.3	0	0	0.086679638	-0.006106517	0.028963958	-0.259456268	-0.018319552	0.088173632	16.62356246	23401.94268	0.00480979	290542.1389	320421.4876	2	1.5
16	2	1	1	0.07	0.07	0	-0.008945432	0.018602654	-0.001091104	0.025638633	0.0554519	-0.003868414	116.1734846	7867.43999	0.001728227	0.057982805	12368.08145	2	0.3
17	2	1	1	0.3	0	0	-0.085449374	0.004593119	-0.034936561	0.2573192	0.014297265	-0.105359007	9317.512049	15951.56211	0.003275583	12619.97373	33685.99901	2	1.6
18	2	1	1	0.5	0	0	-0.152981605	0.010150848	-0.044028389	0.457941368	0.029643311	-0.13190206	16.78000666	8217.782343	0.001524449	33937.68051	47970.15854	2	2.6
19	2	1	1	0	-0.7	0	0.006647359	-0.220612552	-0.053586687	-0.021431065	-0.661255009	-0.160668505	16.6684171	20302.20714	0.002414389	48224.15972	75004.63498	2	2.85
20	2	1	1	-0.07	-0.07	0	0.022249538	-0.01201842	-0.038591859	-0.068140493	-0.036217106	-0.114997368	16.64726614	6401.131649	0.002267422	75240.40585	88121.94697	2	0.4
21	2	1	1	-0.49	-0.49	0	0.149478872	-0.1571053	-0.019828305	-0.447951078	-0.471154053	-0.058294713	16.62246844	19968.48871	0.001743118	88377.35797	113323.7169	2	2.65
22	2	1	1	-0.3	0	0	0.083257197	-0.001236134	0.003747364	-0.247958913	-0.004614742	0.011882971	27.04332884	9128.586911	0.00074555	113576.2095	127824.6308	2	1.3
23	2	1	1	0	0.1	0	-0.002726016	0.018060959	0.010240604	0.009343342	0.054441833	0.030996475	16.7705252	4636.795673	0.001143189	128076.9972	137192.0372	2	0.35
24	2	1	1	0.07	-0.07	0	-0.012793513	-0.012029242	0.00827512	0.036082321	-0.036443788	0.025008469	16.57323776	7401.218806	0.002293383	137444.0761	151325.149	2	0.15
25	2	1	1	-0.5	0	0	0.153332526	0.001635134	0.001197772	-0.460224163	0.006038326	0.002906661	16.66367636	7384.449375	0.002356298	151561.7575	164109.7906	2	2.1
26	2	1	1	-0.35	0.35	0	0.107094804	0.103185902	-0.00064461	-0.321575737	0.309525336	-0.001476059	16.62976189	10084.55353	0.001821274	164362.5924	179516.8139	2	2
27	2	1	1	0.07	0.07	0	-0.010212236	0.012946371	-0.002471046	0.029180091	0.039713085	-0.008191348	15.79466354	6467.150003	0.002036551	179763.4546	190711.301	2	0.2
28	2	1	1	0.21	0.21	0	-0.056561049	0.063011393	-0.012636431	0.168453115	0.189034179	-0.038870611	16.57433178	7051.304212	0.001059196	190963.3647	203117.9276	2	1.1
29	2	1	1	-0.07	0.07	0	0.008128356	0.01704744	-0.002492409	-0.023284513	0.050559672	-0.007523003	16.79021746	9867.958918	0.003006007	203366.5053	217712.8359	2	0.3
30	2	1	1	0.1	0	0	-0.02057275	0.008616059	-0.004396155	0.061297451	0.027175316	-0.012913802	6200.2048	10901.74758	0.001756916	217965.9535	233830.3562	2	0.2
31	2	1	1	-0.35	0.35	0	0.104266491	0.10707104	-0.004217494	-0.314126612	0.320727581	-0.013110254	6350.313545	10984.75745	0.001945416	234083.5802	250881.4109	2	1.8
32	2	1	1	0	-0.1	0	-0.001529815	-0.020590699	-0.010936103	0.00436286	-0.060444957	-0.03184699	5533.563295	9434.542147	0.001941603	251116.878	265298.8091	2	0.25
33	2	1	1	-0.49	0.49	0	0.153394988	0.149584207	-0.018620272	-0.461317888	0.449497115	-0.055998146	366.607444	10017.93018	0.002105636	265552.0102	281316.0858	2	2.4
34	2	1	1	0.49	-0.49	0	-0.147950697	-0.167364353	-0.061512352	0.444628954	-0.501121979	-0.186001923	16.50249145	17651.82963	0.002026107	281571.7163	304134.2317	2	3.8
35	2	1	1	0.21	0.21	0	-0.053426209	0.067007029	-0.037278813	0.160958382	0.200988718	-0.111241337	4799.73977	8933.442297	0.00314545	304390.0237	318507.622	2	1.2
36	2	1	1	0	-0.1	0	0.012521061	-0.026076773	-0.032362654	-0.037822137	-0.077841888	-0.09663019	16.74682152	5482.332018	0.001873513	318754.9869	328969.1356	2	0.45
37	2	1	1	0	-0.9	0	0.010160246	-0.291230309	-0.070478042	-0.029995198	-0.871586924	-0.214913184	16.57943717	36902.72235	0.003123056	329209.7406	371221.514	2	3.45
38	2	1	1	0.7	0	0	-0.22176554	0.006381581	-0.051175654	0.665231882	0.019144742	-0.153435409	16.52838313	19565.75433	0.003361166	371475.0674	396486.9269	2	3.4
39	2	1	1	0.49	0.49	0	-0.148150507	0.158681797	-0.07744361	0.444257307	0.476692775	-0.232147723	16.828508	15317.51351	0.003682503	396725.4576	417454.6658	2	2.75
40	2	1	1	0	0.9	0	0.001169432	0.286416318	-0.004948302	-0.004026204	0.860608464	-0.014249805	16.09624708	14642.39083	0.00315365	417693.5058	437405.8348	2	3.9
41	2	1	1	0	0.5	0	0.004266923	0.157360445	-0.021250645	-0.011926799	0.472372659	-0.063477272	1535.16384	11850.31282	0.002495028	437644.7349	455023.4141	2	1.95
42	2	1	1	0.07	0.07	0	-0.007673282	0.026832644	-0.038353841	0.022599045	0.079365008	-0.115793957	6501.813513	6684.833885	0.00321797	455262.1702	466757.4229	2	0.15
43	2	1	1	-0.9	0	0	0.28831148	-0.010389167	-0.029473663	-0.864416531	-0.031296977	-0.087047677	6832.761893	12001.38247	0.002485182	466996.1833	484310.8663	2	3.8
44	2	1	1	-0.9	0	0	0.285386598	-0.004424389	-0.051724216	-0.856224531	-0.012755258	-0.15576775	150.3869897	10334.67824	0.002585675	484565.5301	500350.9864	2	3.7
45	2	1	1	0.9	0	0	-0.286191308	-0.00250215	-0.041141604	0.858735772	-0.007409343	-0.122967041	16.62100977	14968.17473	0.004370454	500599.578	521396.1779	2	4.1
46	2	1	1	0.07	0.07	0	-0.007746194	0.02636964	-0.037589334	0.023238581	0.080468428	-0.111989792	4300.18394	4500.938665	0.007108578	521650.8045	530946.7645	2	0.15
47	2	1	1	-0.49	-0.49	0	0.15001405	-0.149003977	-0.03230753	-0.452405106	-0.447626948	-0.095823941	4783.251501	13417.80481	0.007408115	531201.6905	549531.1204	2	2.85
48	2	1	1	0.64	-0.64	0	-0.19900098	-0.219958617	-0.029834928	0.595772908	-0.659422682	-0.09096965	7334.118107	12101.76239	0.00638012	549785.9865	567232.2058	2	4.15
49	2	1	1	-0.1	0	0	0.017140108	-0.000652451	-0.023319707	-0.052617986	-0.002054462	-0.070233783	16.51634896	10751.33907	0.006822896	567486.6964	583099.6371	2	0.3
50	2	1	1	-0.64	-0.64	0	0.211530435	-0.198461643	0.00563344	-0.633749705	-0.596226531	0.016808766	16.57068505	5717.650697	0.006964598	583354.6291	595550.0403	2	3.6
51	2	1	1	0.5	0	0	-0.150388346	0.000773313	-0.046314397	0.451262147	0.001316491	-0.136517006	16.26618413	11919.08663	0.007137456	595805.4589	613223.9121	2	2.15
52	2	1	1	0	0.5	0	-0.000280054	0.156832211	0.001455184	0.001487546	0.469913986	0.005555756	4005.995933	7801.64591	0.00885274	613473.147	626985.3519	2	2.15
53	2	1	1	-0.9	0	0	0.291848168	-0.005480809	-0.012287945	-0.874346841	-0.016733749	-0.038466033	5517.182969	9001.196853	0.006112785	627256.7154	641669.6577	2	3.8
54	2	1	1	-0.9	0	0	0.283990052	-0.002265331	0.004645624	-0.851128555	-0.006731255	0.01352488	16.55281613	20101.7963	0.007377098	641924.6814	667738.0596	2	3.8
55	2	1	1	-0.49	0.49	0	0.146934259	0.16300173	-0.008428222	-0.442259394	0.487937003	-0.025238888	16.58089587	11334.65964	0.007317109	667992.8492	685804.9732	2	3.15
56	2	1	1	0	-0.1	0	-0.015502498	-0.026583374	0.008651415	0.047251986	-0.080041445	0.025679583	16.68701535	5501.048796	0.007180528	686060.723	698039.0133	2	0.1
57	2	1	1	0.35	0.35	0	-0.101071918	0.114017783	-0.019297238	0.303086278	0.340758577	-0.058303708	16.78948813	11735.01053	0.007684495	698289.5698	715440.281	2	2
58	2	1	1	0	0.9	0	-0.000415519	0.287334451	-0.034908957	0.002508959	0.860999905	-0.104497986	16.9291574	8384.560964	0.006725819	715696.0457	729657.8299	2	3.5
59	2	1	1	-0.21	0.21	0	0.056851552	0.063664831	0.009006561	-0.168677239	0.191382925	0.024410391	16.58381324	11384.67	0.008819079	729913.3558	746292.4219	2	1.5
60	2	1	1	0.1	0	0	-0.018409436	-0.005728924	-0.017989532	0.055843325	-0.017089665	-0.05360238	16.74645684	6990.607514	0.007530567	746547.5652	758409.2456	2	0.1
61	2	1	1	-0.21	0.21	0	0.059369806	0.060585262	0.006308957	-0.177979942	0.181237877	0.019613527	16.82559063	9151.065644	0.007899504	758665.0749	773160.0701	2	1.6
62	2	1	1	-0.7	0	0	0.217254547	0.001397835	-0.021611559	-0.652475766	0.003805073	-0.062912039	16.7625024	10818.26728	0.006524992	773416.1776	790710.8098	2	3.1
63	2	1	1	0.64	0.64	0	-0.198721153	0.209266156	-0.038654643	0.595904505	0.628381115	-0.116742138	16.76140839	6851.064404	0.007521248	790967.3889	804294.758	2	3.75
64	2	1	1	0.21	-0.21	0	-0.063717415	-0.064068708	0.001024826	0.192026216	-0.193856958	0.005546441	16.65784161	13490.7016	0.013546837	804550.6908	824528.9115	2	0.95
65	2	1	1	0.49	-0.49	0	-0.149839158	-0.169493479	-0.025814275	0.447316365	-0.509969424	-0.076389952	18.06912135	8035.942414	0.012484584	824769.7065	839286.3067	2	3.15
66	2	1	1	0.64	0.64	0	-0.197967041	0.210596528	-0.048123316	0.593318475	0.631401152	-0.145285489	16.42554571	8384.417648	0.01313869	839537.156	852931.2043	2	3.9
67	2	1	1	-0.7	0	0	0.219732998	-0.006601325	0.013781918	-0.658745824	-0.018962374	0.041025315	16.7263999	8917.859143	0.012522011	853171.2079	867115.3194	2	3.3
68	2	1	1	0	0.1	0	0.002323083	0.017582639	-0.024068986	-0.006192388	0.053848472	-0.072390066	16.47951713	9501.125377	0.01330872	867372.0721	881349.4431	2	0.15
69	2	1	1	-0.35	-0.35	0	0.107745869	-0.112327103	-0.016462722	-0.321586775	-0.335395215	-0.047923301	33.45936388	6934.476142	0.013246696	881606.3558	893466.7281	2	2.2
70	2	1	1	0.35	-0.35	0	-0.104642643	-0.11895858	-0.022214206	0.312179989	-0.356228355	-0.066139071	382.5910075	10900.72285	0.012759225	893723.4574	909467.6686	2	1.95
71	2	1	1	-0.49	-0.49	0	0.153418887	-0.151500091	-0.006861082	-0.459641645	-0.454014733	-0.020125475	16.94556762	29768.31382	0.014542735	909724.2589	945969.3329	2	2.95
72	2	1	1	0	0.5	0	0.004434083	0.152668093	0.005414107	-0.013399358	0.457324523	0.017798741	16.68993273	11573.94923	0.013296084	946213.3549	962702.8002	2	2.2
73	2	1	1	0.64	-0.64	0	-0.230268247	-0.209239613	0.002922583	0.691775819	-0.627524624	0.009133967	16.62757386	6866.67345	0.013037578	962944.3504	976286.6612	2	3.65
74	2	1	1	0.5	0	0	-0.150644209	-0.003101737	-0.029583894	0.452580013	-0.00936995	-0.087149485	16.55500417	20018.46625	0.015067708	976528.6005	1002111.341	2	2.05
75	2	1	1	0	-0.7	0	-0.00093804	-0.219201969	-0.019516381	0.002490427	-0.656958522	-0.058823804	16.60715223	7201.074906	0.015762019	1002363.546	1014774.066	2	2.2
76	2	1	1	-0.07	-0.07	0	0.009623984	-0.017125951	-0.023245792	-0.029130906	-0.050147822	-0.06891339	16.63012656	8318.353347	0.013490999	1015031.097	1028157.492	2	0.35
77	2	1	1	0	0.3	0	0.006007106	0.086429408	0.007485092	-0.018571596	0.260226932	0.022272168	16.72092982	11101.44439	0.013172396	1028415.082	1044497.824	2	1.45
78	2	1	1	0	0.7	0	-2.07E-05	0.219641242	-0.011126207	-0.000229207	0.659797696	-0.034156832	16.60569356	7217.656896	0.013469976	1044765.508	1058458.883	2	3.1
79	2	1	1	0	0.3	0	-0.006098193	0.088475858	-0.017402296	0.018294579	0.26426228	-0.050375807	16.65164219	11234.45258	0.013383533	1058716.852	1074961.345	2	1.5
80	2	1	1	0	0.7	0	-0.005589105	0.221266514	0.000243748	0.017414702	0.664123234	0.000731243	16.64216073	6334.87006	0.013991273	1075218.472	1086444.098	2	3.4
81	2	1	1	-0.49	-0.49	0	0.152509839	-0.158364891	-0.015488174	-0.457497149	-0.474414917	-0.045365873	16.97765874	5684.337566	0.013955512	1086702.15	1098861.091	2	2.8
82	2	1	1	0	-0.5	0	0.002100426	-0.164954751	-0.027217166	-0.007434203	-0.49191865	-0.081056397	16.75520897	6567.792846	0.014439759	1099119.764	1112161.887	2	1.5
83	2	1	1	-0.1	0	0	0.016712056	0.000688467	-0.027396559	-0.049585891	0.000155615	-0.082281231	16.65565358	17251.69098	0.015267792	1112420.232	1134680.095	2	0.4
84	2	1	1	-0.07	-0.07	0	0.007578823	-0.023911161	-0.026786618	-0.022024345	-0.07186296	-0.080497185	16.58709528	9017.836096	0.01312718	1134940.95	1150430.674	2	0.3
85	2	1	1	0.9	0	0	-0.282705488	0.003599463	-0.03742443	0.848537266	0.011024975	-0.111449302	16.69649681	20151.89053	0.015353355	1150689.17	1177315.495	2	3.9
86	2	1	1	-0.7	0	0	0.217681439	-0.007043063	0.001909613	-0.653529856	-0.020967343	0.00572884	16.638514	14418.23111	0.014472963	1177574.691	1198466.756	2	3.35
87	2	1	1	0.3	0	0	-0.084138354	-9.10E-05	-0.038171191	0.252868231	-0.000467364	-0.113735363	16.5546395	30602.01802	0.014024879	1198725.398	1235802.045	2	1.15
88	2	1	1	0	-0.9	0	0.012916554	-0.291525646	-0.0308533	-0.038943878	-0.875742232	-0.094070542	16.95906049	7617.753972	0.014571044	1236061.23	1250152.796	2	2.85
89	2	1	1	-0.07	0.07	0	0.006831168	0.019573732	-0.029859136	-0.01981375	0.058688827	-0.09127116	16.77599527	10950.84298	0.01455737	1250412.024	1265837.208	2	0.4
90	2	1	1	-0.7	0	0	0.219457363	-0.009188752	0.018420523	-0.65785418	-0.027501517	0.054895354	16.60350552	10419.00749	0.014062714	1266095.986	1282988.004	2	3.25
91	2	1	1	0	-0.9	0	0.000268352	-0.285222243	-0.036317006	-0.000999272	-0.856055159	-0.10876791	16.79349951	26718.91027	0.013625246	1283247.218	1316439.788	2	3.1
92	2	1	1	0.49	0.49	0	-0.149825644	0.156855355	-0.040822118	0.450965919	0.470112895	-0.124572099	16.92186398	8251.336887	0.013748675	1316699.788	1330157.552	2	3.15
93	2	1	1	0.5	0	0	-0.153155925	-0.004516501	-0.041877142	0.458658542	-0.012740271	-0.12604342	16.69977886	10851.45205	0.015035054	1330432.904	1347758.233	2	2.1
94	2	1	1	-0.64	0.64	0	0.203979353	0.202181628	0.027686099	-0.610546179	0.606447776	0.081730762	22.6989941	10484.59772	0.011821157	1348017.886	1363709.892	2	4.85
95	2	1	1	0	0.5	0	-0.008396158	0.156050876	-0.009110658	0.02402318	0.467699458	-0.027148867	16.68628601	23850.98709	0.012433539	1363968.864	1394294.474	2	2.4
96	2	1	1	-0.64	-0.64	0	0.202429593	-0.208280328	-0.006175662	-0.607321148	-0.624808615	-0.01784033	16.56010958	15334.92476	0.012712874	1394553.875	1416361.733	2	3.5
97	2	1	1	0.64	0.64	0	-0.197325546	0.217019088	-0.058398764	0.591361623	0.651413326	-0.173731426	16.52327772	18935.17631	0.013205813	1416605.505	1442013.541	2	4.25
98	2	1	1	0.35	0.35	0	-0.104040235	0.112683187	-0.041349935	0.314386553	0.336819528	-0.123912474	16.13745499	11734.45696	0.012571028	1442248.203	1460447.735	2	2.25
