TN	BN	Hand	Digit	Corr	TargetX	TargetY	TargetZ	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	1	2.0	3.0	1	0.0	0.0	0.95	0.0	-0.0023915498290989472	-0.0010607410949635687	0.18051139085984613	0.007886773505887007	-0.002988007643457191	0.5404355230029763	49.99912477796897	19587.764223309932	(0.0018209856451707784, 0.008239792027283142)	0.07658118556719273	21090.33880973584
2.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	-0.0008746825104703065	-5.76820455059357e-05	0.09975686274509799	0.00398355702144669	0.00040960078778307096	0.30050656900892636	16.483187879202887	14501.098392953281	(0.001053625059706186, 0.0036348219660694617)	23167.56218027149	39141.244509854005
3.0	1	2.0	3.0	1	0.0	0.0	0.95	0.0	-0.005374097855080643	0.0011442538207804276	0.1807737239642947	0.015798600829519126	0.0025264218023171026	0.5423669489585742	39.953496991074644	14884.963029515347	(0.0014926362506078495, 0.015618600887578661)	41203.63994006766	57558.919373870594
4.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.0010351262098102065	-0.0003661612226498745	0.01952266727702745	0.003396702091581225	-0.0017782384129674256	0.05756090638590039	49.5119225961389	8318.012842297321	(0.0014180258866518395, 0.0038053086491821883)	59621.19190952217	69409.52516748803
5.0	1	2.0	3.0	1	0.0	0.0	0.95	0.0	-0.0015926761573349744	-0.0012183578777444914	0.17841925688563387	0.005425413943450528	-0.0046908903875464425	0.5343422293430998	39.852118090493605	14991.52246308222	(0.0018142532285047796, 0.008717548327735311)	71471.72148663958	87943.16436363442
6.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	-0.0012431095822699762	-0.002393772519217241	0.13982439917601286	0.0043767142182557	-0.006404454991916997	0.42038873884184036	66.14608480595052	14418.3243453881	(0.0015091502753157133, 0.008088278929047999)	90022.65453716973	105911.74456309818
7.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	-0.001509292908612795	0.000937910491514482	0.05936369878690795	0.005466587659434596	0.003169793483838612	0.17850308995193465	17.32266350882128	11335.242149696569	(0.002641364689548306, 0.006143026425642298)	107974.62756017921	120778.92835938837
8.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	0.0010837232792000901	0.002351865099699646	0.09997756923781054	-0.0030245849225942253	0.006893748931237287	0.29984115358205143	39.98157675960101	11891.485922926222	(0.0014304404800293902, 0.007923945935731043)	122841.45106024516	136212.75893556594
9.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	0.00200903133353735	0.004293007276798377	0.059222217135882604	-0.006739218019202216	0.012684806188961617	0.17707154955367665	25.95008074422367	11144.521455134964	(0.0020414007107880665, 0.0136302557512305)	138275.8519838826	150897.53984773415
10.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	2.3888523896309702e-05	-0.0017214195480886874	0.020039734493018435	5.781152260002538e-05	-0.004581611719965184	0.06034808880750575	33.54729873535689	12801.569768373156	(0.0014478840459907604, 0.0046822010732070094)	152959.37696467445	167231.74669277796
11.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	0.0006197205322992366	0.002261274292728932	0.10085130083161642	-0.0007909755690123782	0.006363022321746903	0.3019588006408781	17.329956957837567	10802.034360880498	(0.0015270874255497167, 0.006401768841648227)	169295.33423674002	181566.04069450987
12.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	0.00018625280013492493	0.003351924596473821	0.10013873502708526	-0.0001703271175372452	0.009991035242276736	0.3016521858548882	23.854309038142674	13785.33236963267	(0.0018366262866172489, 0.009938834099331054)	183644.7606801521	198916.85216331098
13.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	0.0008316529561348436	0.00217346724328471	0.14046100556954333	-0.003466037075573105	0.007815172672745674	0.42119990844586963	83.33454890816938	14135.040340057458	(0.0010446977158812304, 0.007970665062435609)	200979.7151034145	216584.7615116072
14.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	0.0028426048665708466	0.0015828358981690993	0.06026105134660953	-0.007977536948983692	0.005751955175248402	0.18142403295948983	60.06663292646408	10294.944402063265	(0.0008297829635609769, 0.010548031957179215)	218647.32943182753	230418.62520002178
15.0	1	2.0	3.0	1	0.0	0.0	0.75	0.0	-0.0005338987983012789	0.004139792715222579	0.0996010376134897	0.00043640254630174756	0.012743070881390373	0.2972924696726962	32.95944698038511	21452.711119738524	(0.0013874175146464558, 0.011817998028501281)	232507.1701867273	255436.95764112636
16.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	-0.0010490449974463571	0.0034598653340794927	0.14037915617608887	0.002726334435899345	0.010153011087232766	0.4207254749370558	17.16257235966623	12768.229238834465	(0.0012213759191744085, 0.009857161016414697)	257500.09262676758	271738.3348625299
17.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	0.0008141951279215329	0.0001986610216719864	0.059898344396124514	-0.002928124487348886	0.00036939815000991416	0.1811141222247663	25.9777958272025	14844.34218223032	(0.001647928208197042, 0.0033214616425491497)	273817.1981643827	290137.7411030844
18.0	1	2.0	3.0	1	0.0	0.0	0.65	0.0	-0.0018757562444824284	0.00034499171773494375	0.05954940108339113	0.006015700016314815	0.0027829159261081315	0.17837354085603285	15.935085422825068	12016.572167922277	(0.0020916575735696404, 0.0049991546227985415)	292199.5253425266	305689.5767175738
19.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.0005104634442349154	0.0013881886664213194	0.0203404592965597	0.0021140372570059573	0.0044235201878422	0.061112932021059274	16.731529714888893	13017.722709017107	(0.0008242563228711679, 0.003756532567986063)	307754.38846643374	322257.20300723333
20.0	1	2.0	3.0	1	0.0	0.0	0.95	0.0	-0.0025298313657997062	-0.0012698897612718474	0.17975707637140514	0.007557124823826922	-0.00397151565167686	0.5393170061799055	17.114800299168564	16052.453734038863	(0.0012580180213281526, 0.008733138701578214)	324320.5753945367	341841.6341257398
21.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	-0.0015203847796902252	0.001760046881220001	0.14028055237659287	0.003784291773335783	0.005021186455081428	0.4199718928816669	56.42793272272684	13215.457875237917	(0.0010872465260648872, 0.007316595360448267)	343906.0224900604	358589.7447585594
22.0	1	2.0	3.0	1	0.0	0.0	0.85	0.0	-9.872628439550231e-05	0.006534773687320472	0.14017273212787118	0.00045802522104799147	0.019312997599810977	0.42129640650034506	16.28079474903643	10833.738241140964	(0.020286146927401424, 0.02805671202669709)	360634.414197717	372941.5598055202
23.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.005414192595278776	-0.004700342215430031	0.020360845349813195	0.01656627052155913	-0.012547301514820308	0.06012121766994771	49.90358064242173	12586.43863951147	(0.0015841718605545379, 0.02172531319533045)	374982.62737639016	389044.31534234027
24.0	1	2.0	3.0	1	0.0	0.0	0.55	0.0	-0.0038950810070158704	0.0008833143167570334	0.01975848020141935	0.010422841351728431	0.001905449658108238	0.060786083772030985	34.07388553023338	12901.428713128553	(0.0015484136879804966, 0.011328535839183963)	391109.32146153937	405494.9602288398
25.0	1	2.0	3.0	1	0.0	0.0	0.95	0.0	0.0001093434061271905	2.8269165588401535e-06	0.17920543221179508	9.277033805815509e-05	-8.862707104040357e-05	0.5366549782558934	17.257022496778518	16225.294545816723	(0.0019246721702629844, 0.0020178456905647784)	407559.49920282	425278.9546158019
