TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	2.0	5.0	1.0	0.21	0.21	0.0	-0.058797719415977896	0.059660494349676574	0.055445230792706246	0.17661974316293974	0.1793375450583249	0.10897702906843709	50.41195220837835	5351.443209379795	0.0014571993056631668	0.05470085307024419	13090.05986826378
2.0	2.0	5.0	1.0	0.7	0.0	0.0	-0.2187886028299788	-0.002696856817430926	0.14561610742351405	0.6561068543013581	-0.00705475369797981	0.4677936186770424	33.306627155980095	6149.965702556074	0.0018100392378632797	18128.45148780616	31440.786131643108
3.0	2.0	5.0	1.0	0.64	-0.64	0.0	-0.20933315822003798	-0.19745006125120446	0.1392750499732951	0.6287439679522765	-0.5919941217443182	0.3518146211947768	17.12282933294773	5697.687648571446	0.0015827606697139801	36496.37023295509	49410.785989428405
4.0	2.0	5.0	1.0	0.35	0.35	0.0	-0.1051036182520341	0.1088314278009399	0.060543233386741946	0.3139837145396386	0.32613822139352455	0.2186633463035086	26.86067725881003	7594.183037115727	0.0015829013401084957	54480.00227555167	69362.9103339772
5.0	2.0	5.0	1.0	0.07	-0.07	0.0	-0.01511872092330988	-0.017746096016039825	0.005448410772873391	0.04351111417630925	-0.05184640928451101	0.03168054932480002	17.2913080023136	3984.282253542915	0.0016751345792885763	74415.72110143898	84862.69645359425
6.0	2.0	5.0	1.0	-0.21	0.21	0.0	0.06021441462265828	0.058467544193737786	-0.02855122301060331	-0.1816466913487156	0.1751760476662073	-0.06661040970473286	26.934341090964153	8311.682609535637	0.016281603486183353	89916.36638929776	104902.94024439936
7.0	2.0	5.0	1.0	-0.49	0.49	0.0	0.15017970480340398	0.15518455556509214	-0.09092659494926081	-0.4513807155230914	0.4658773594309994	-0.30422862897687364	367.0453546656063	8802.883610784193	0.003768025732789217	109951.01428165799	125865.15252241225
8.0	2.0	5.0	1.0	-0.35	-0.35	0.0	0.11464148798019942	-0.10296140246340402	-0.08646900129701551	-0.34301812428057443	-0.307395220805887	-0.2810137788967686	772.4225226120325	8357.323917007307	0.0037604526918634438	130935.71299112227	146066.1450149055
9.0	2.0	5.0	1.0	-0.07	-0.07	0.0	0.01874705322067128	-0.010453898590740085	0.007255817502099138	-0.05688854513345978	-0.03149117286650904	-0.007529869535359612	25.92565714439843	3966.6255437768996	0.003896256088958006	151120.22083102784	161689.7078864422
10.0	2.0	5.0	1.0	0.3	0.0	0.0	-0.08509230320778913	-0.0024241564773404	0.08095884031433953	0.25624798783053593	-0.007337207979165594	0.17077764248112826	16.451102710561827	7234.4435299310135	0.0033527156157456724	166738.0875191884	181023.94439182535
11.0	2.0	5.0	1.0	-0.35	0.35	0.0	0.10293891660803296	0.11452078080109973	-0.06857939726863171	-0.30884911909767127	0.3424941563754137	-0.1677890043488106	17.218738183146343	8534.548883792013	0.20181204291731505	186088.31418133923	202352.12915821467
12.0	2.0	5.0	1.0	0.07	0.07	0.0	-0.02324033566691542	0.011281166589291236	0.026447357900359014	0.06845860533142709	0.03452325451289151	0.008753838406959646	27.421543461969122	5828.279398891027	0.009689251185820057	207389.62623628322	219586.9399132789
13.0	2.0	5.0	1.0	0.07	0.07	0.0	-0.019919317252849338	0.01187618289199932	0.017498545815210154	0.05891635064566856	0.03582276431743181	0.0011795468070405768	16.07439610233996	4068.1984853727045	0.009631185388705821	224657.85010285617	235054.46091020713
14.0	2.0	5.0	1.0	-0.5	0.0	0.0	0.15225011259553756	0.0033290459939168127	-0.08240095216296783	-0.45639427577731734	0.011055324009635603	-0.308589901579313	22.65965085825883	10551.435405388474	0.03860446928788919	240109.55489176558	257788.64862243063
15.0	2.0	5.0	1.0	-0.0	-0.9	0.0	-0.006868349841240067	-0.2890219247974029	-0.006575509269854951	0.020540310976575642	-0.8670657743922088	-0.03483295948729426	27.134910924360156	7912.046844357974	0.015560999652343921	262843.3356295427	278074.80452644813
16.0	2.0	5.0	1.0	0.1	0.0	0.0	-0.01869764907739352	-0.002385511880596214	0.0020328007934704573	0.056254793600041875	-0.006994689273927324	0.04102630350194936	16.733359167119488	5167.752235705848	0.015100664826708843	283110.3418548737	295074.75894239906
17.0	2.0	5.0	1.0	-0.35	-0.35	0.0	0.10877185107395233	-0.10786339662138389	-0.0777165423056374	-0.32560342920326685	-0.32229541892126046	-0.2361709132524581	22.408391552744433	8067.205117666163	0.014850733494146952	300129.28658767487	315142.42719404865
18.0	2.0	5.0	1.0	0.7	0.0	0.0	-0.21772893639489754	0.0034955751166886317	0.15416265506981253	0.6528307471753975	0.01013066334077073	0.36177842069124155	27.149497822392732	7395.291422508308	0.014765523096735872	320214.2330191127	335566.0886730184
19.0	2.0	5.0	1.0	-0.49	0.49	0.0	0.14668022379437604	0.1572273243134964	-0.0890475318532058	-0.4395875015531162	0.47207040422335655	-0.33530464637216006	26.968984966515563	10011.409141676268	0.014011894786119328	340615.4715196317	357911.5253627824
20.0	2.0	5.0	1.0	-0.5	0.0	0.0	0.1556191324843597	-0.0007191503089054585	-0.09790674296177149	-0.46624238125520573	-0.0016719118231320884	-0.3329511741817208	249.93153275863733	5683.9044893713435	0.015400445869834545	362966.4515950135	375362.575200008
21.0	2.0	5.0	1.0	-0.64	-0.64	0.0	0.2047836352399378	-0.198748241757581	-0.13958535133897398	-0.6155809381155604	-0.59592103253702	-0.38510991073470646	16.627239499939606	10484.787142529967	0.01482151864997089	380417.1597341774	398047.35745592916
22.0	2.0	5.0	1.0	0.35	-0.35	0.0	-0.10466324075893786	-0.1065632480631814	0.06808006713969705	0.3123065200510549	-0.32053134530242366	0.24667554131380376	16.651672558509745	8251.252740970813	0.0149412804586356	403087.6526655484	418281.3462393242
23.0	2.0	5.0	1.0	0.0	0.3	0.0	-0.015209915956720768	0.09678719227236032	0.02859651789120221	0.04682741099233692	0.2911060701092435	0.03914272373540584	15.445700817508623	8479.123415003414	0.014715339160905713	423320.0996139203	438516.34261266736
24.0	2.0	5.0	1.0	0.7	0.0	0.0	-0.2179207523941838	-0.008440745569708308	0.1464164858472563	0.654506750474714	-0.024577743416962394	0.3671048020141885	16.97732503816951	11369.0835088928	0.018463566318807537	443554.3017306918	463123.3723301848
25.0	2.0	5.0	1.0	-0.07	0.07	0.0	0.020410721668805008	0.008462791202961228	7.03746089882884e-05	-0.06149111919499327	0.026100497627474017	-0.058749736781870565	22.95430618687533	8034.5293738209875	0.018016412432194907	468192.69254794926	482618.50048883935
26.0	2.0	5.0	1.0	0.0	0.1	0.0	-0.009360365263701128	0.02074268799085155	0.027565166704814015	0.027012909763217886	0.0630372958118619	-0.04369497825589397	16.70856145210564	8083.764163427986	0.01906922652383778	487674.435040346	502536.7292602605
27.0	2.0	5.0	1.0	-0.5	0.0	0.0	0.15322456152306063	-0.0052689279272932765	-0.09456979018844969	-0.45892919127701937	-0.01668075416833148	-0.27826189974822846	22.99989023595117	8735.392589922412	0.018051728315012155	507591.7619768443	523470.82675251295
28.0	2.0	5.0	1.0	0.0	0.7	0.0	-0.00034448244116250937	0.21967311265190492	0.0033684351873031204	0.0020692640778006625	0.6583719524842692	0.0158274387731705	22.664756266749464	8634.619739634218	0.018128702026821614	528526.5486999851	544505.0902801304
29.0	2.0	5.0	1.0	0.9	0.0	0.0	-0.2832630253340035	0.0035312762674826192	0.18418557412070147	0.8498214452755827	0.010108289698863904	0.5452781689173802	2266.764812171459	10651.26958883775	0.01889198383371561	549562.4408546864	567123.6553159833
30.0	2.0	5.0	1.0	-0.0	-0.3	0.0	0.005085601309488735	-0.08454323400993902	-0.019136052491029343	-0.014997849739887797	-0.25382391767125057	0.014232950331901417	16.513461698195897	4917.8557115083095	0.018651877849390656	572179.326938669	584207.767376909
31.0	2.0	5.0	1.0	-0.0	-0.3	0.0	0.010156014955817354	-0.09012793067478153	-0.014298814373997715	-0.03127727670675915	-0.26944508309074855	-0.08391269398031298	16.525860570254736	7734.496589779155	0.01838213491098971	589279.9167234043	603748.1619597675
32.0	2.0	5.0	1.0	0.07	0.07	0.0	-0.01081622297550069	0.014272285998914946	0.02141633020523659	0.033549224227959765	0.04171630269528681	0.027444229800878128	27.062705790740438	7801.092339796014	0.01819993542566474	608798.7456726987	622592.9617491347
33.0	2.0	5.0	1.0	0.64	-0.64	0.0	-0.20545014879411305	-0.20221582824237905	0.09617535667964305	0.6155412145430321	-0.6062266841706976	0.3319685053788237	17.18628233356867	7584.996938574477	0.017966669481886476	627633.3047308581	642610.982766666
34.0	2.0	5.0	1.0	-0.0	-0.7	0.0	-0.012083872783041667	-0.2222820717859273	0.005501518272684525	0.03401813847263741	-0.6673317544613662	-0.020895307850749223	17.053176896297373	6601.328428732813	0.018643905470431266	647650.9625346371	661295.465626521
35.0	2.0	5.0	1.0	0.35	-0.35	0.0	-0.11141062015098373	-0.10074837996781849	0.060645633630892704	0.33445844536795705	-0.3029248946484733	0.13139902037081974	22.175365869770758	7906.771857640706	0.018214402070318266	666368.1357252353	681196.5934489417
36.0	2.0	5.0	1.0	-0.5	0.0	0.0	0.15396867933164968	0.0027186564442078787	-0.09644002136262197	-0.461323391070648	0.007314368219744183	-0.3676446234836084	16.697256607585587	8975.323710605153	0.02780647992447747	686253.2562513079	702047.3924644757
37.0	2.0	5.0	1.0	0.3	0.0	0.0	-0.08459951338692477	-0.004497861619479182	0.05491588311590068	0.2542840792643586	-0.012943307207708865	0.09846245822845234	26.962420874042436	6695.176878900384	0.014692717416441181	707087.8138507687	720898.9871952508
38.0	2.0	5.0	1.0	-0.9	0.0	0.0	0.2841841599100016	-0.005765861015177176	-0.15521315327687102	-0.8529085417393001	-0.01732995231910406	-0.597156969558239	16.756333541707136	14134.687751051388	0.014672791902075733	725971.0027069523	747432.6014235994
39.0	2.0	5.0	1.0	0.0	0.7	0.0	-0.0012306020949616684	0.22057205053803708	0.0042032257572302	0.003173897907728521	0.6610040275955209	0.06072137331197425	26.905896651442163	8711.466796390596	0.013837708975914617	752490.0293087121	768307.4648081965
40.0	2.0	5.0	1.0	-0.0	-0.7	0.0	-0.0011378490205161147	-0.21770359341164391	-0.012935066758218206	0.003931455438704828	-0.6533049958763656	-0.05999998168916654	50.65518873743713	10107.613011088688	0.01393688805953075	773360.8893193596	790535.9404737828
41.0	2.0	5.0	1.0	0.35	0.35	0.0	-0.10514666938588531	0.10924972081764861	0.04806303196765427	0.31527816178979445	0.3271341462550724	0.1769654749370666	16.495228075655177	8901.529326773016	0.02211307928617874	795592.7546151943	811570.303192304
42.0	2.0	5.0	1.0	-0.64	-0.64	0.0	0.20079756636286178	-0.2045775206535414	-0.16585625391012226	-0.6027487610978806	-0.613376499951329	-0.4564151796749767	16.71293751860503	11184.34629002877	0.022439515042546793	816607.4866520794	835036.4158243028
43.0	2.0	5.0	1.0	-0.07	-0.07	0.0	0.01181072790492929	-0.016103092112161543	-0.020040131227582636	-0.033619504394740006	-0.04811506069505078	0.04502952620738676	16.615205313428305	4817.232376924949	0.022357729653020155	840062.3513276078	851637.457620498
