TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
1.0	2.0	4.0	1.0	-0.21	-0.21	0.0	0.0622783226646585	-0.05522246841137057	0.028036145571052606	-0.1865760138053971	-0.16547318959267787	0.08296401007090559	33.126418573374394	9584.356237637621	0.0020148940966011495	0.11596562035265379	16311.828639278247
2.0	2.0	4.0	1.0	0.21	0.21	0.0	-0.060761058282940636	0.05775304642841528	-0.016552492561225596	0.1824450212166832	0.17348572420025188	-0.050847681391619104	16.583448568781023	10284.632512968528	0.001926891070437421	21362.302493771494	38713.2724477342
3.0	2.0	4.0	1.0	-0.1	0.0	0.0	0.018749798135070137	-0.007227735095954202	0.003974035248340502	-0.05621702513163822	-0.021391881825711834	0.011464335088120614	50.124134269935894	5784.352445050899	0.0011367529212618762	43763.57454182653	55830.84262516968
4.0	2.0	4.0	1.0	0.21	-0.21	0.0	-0.06349122524083076	-0.05617264469961669	0.0096279484245263	0.1911534304675104	-0.1670613167880972	0.029707832456000505	16.669875778461574	12085.006082725158	0.0017678206211324975	60880.66590523158	79798.9582786322
5.0	2.0	4.0	1.0	-0.9	0.0	0.0	0.289902053977645	-0.010770051443676487	0.041879526970326375	-0.868540868084333	-0.03146855321815001	0.12504347905700797	16.5870952878322	8834.5126818258	0.002325688089751833	84848.44970738777	101366.6183841251
6.0	2.0	4.0	1.0	0.9	0.0	0.0	-0.28677694735494785	0.0036260448686945557	-0.025384567025266036	0.8596187180462532	0.01171973571896312	-0.07624525520717829	16.61225763928087	11584.790197039183	0.004840861315323721	106416.45770974355	127351.58697859151
7.0	2.0	4.0	1.0	-0.49	-0.49	0.0	0.1564721664246647	-0.14901031516272045	0.0672170656900537	-0.4701286232925843	-0.44651303711100454	0.20265829251534306	16.722023841793998	9117.797732616964	0.002900036244566654	132401.73153448087	150152.60127664258
8.0	2.0	4.0	1.0	-0.35	0.35	0.0	0.1077189562909024	0.10256405020874237	-0.00697352559702813	-0.32412794707987563	0.3074979349847933	-0.020142366674352874	16.412782182669616	13118.08181192282	0.0034256107746750693	155203.53571157646	175754.23201584636
9.0	2.0	4.0	1.0	-0.3	0.0	0.0	0.08782284996515596	-0.008783013952560537	0.0066072846570326416	-0.26405119681976896	-0.026802211687693367	0.01954719157695739	16.337659799319226	12617.992102668723	0.0043437074565443245	180803.75298301442	200488.63682776393
10.0	2.0	4.0	1.0	-0.7	0.0	0.0	0.21816918872680266	0.002154697380512549	0.030098646524745587	-0.6551225823782814	0.006949631245121934	0.09079948729682774	16.689932725057588	10701.284228092845	0.0035421842790486716	205523.22995618125	223790.34035545192
11.0	2.0	4.0	1.0	-0.0	-0.7	0.0	-0.0015021544048143113	-0.2193327605300529	0.04673229877165197	0.0036001235544190035	-0.6579982815901587	0.14033422751202618	16.80699236203509	15451.751737296945	0.0031945644589774004	228840.44844416348	252024.9570416654
12.0	2.0	4.0	1.0	-0.1	0.0	0.0	0.01906787156490078	-0.0019285656353407177	0.002592391851692466	-0.056264905761106127	-0.005235419255293472	0.007502513160936863	16.746821520428057	5250.720591409845	0.0022039708967974245	257051.43549394052	268625.8766709252
13.0	2.0	4.0	1.0	0.0	0.1	0.0	0.00055820596480244	0.017064912707085544	-0.0010966536965065776	-0.002224895545136334	0.05135658448911795	-0.00342729228659	16.790946805485873	14268.099024431649	0.003995004851494358	273675.8232100456	293910.490220962
14.0	2.0	4.0	1.0	-0.64	-0.64	0.0	0.2135392000485049	-0.1980256516738681	0.07418312657357051	-0.6412649856169604	-0.5941416935687487	0.22131339894707913	16.56375629499962	10834.868236797774	0.0033732789516521294	298944.76061486604	317528.50383926305
