TN	BN	Hand	Digit	Corr	TargetX	TargetY	TargetZ	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime
11.0	1	2.0	4.0	1	0.0	0.0	0.95	0.0	-0.007825919271571167	-0.0012737740741016745	0.17990780498969983	0.02198877123038844	-0.0035623680337267816	0.5388994277866779	33.49989131675102	11168.548254165216	(0.0017695927471993668, 0.023943852514094515)	217338.5216476745	229965.47465016192
12.0	1	2.0	4.0	1	0.0	0.0	0.85	0.0	-0.0028178315825302257	-0.00047291508689140116	0.13975710688944676	0.008291648379729193	-0.0004800363270778263	0.41890510414281956	33.716142002958804	11434.963248335407	(0.0012863196720652062, 0.00887456342781198)	232025.32758512825	244939.8841363145
13.0	1	2.0	4.0	1	0.0	0.0	0.95	0.0	-0.0015796205503274927	-0.005212057271578363	0.17906318760967554	0.004479907462404236	-0.016218818739036633	0.5396157473106014	41.827547931461595	18810.71465559944	(0.001838969321320797, 0.016718073818154447)	246988.34142662236	267292.40774155187
14.0	1	2.0	4.0	1	0.0	0.0	0.65	0.0	-0.005483808112974985	-0.0027139046348471085	0.059477195391775206	0.015933515961768473	-0.009048053564565173	0.17650894941634188	90.31145930930506	13109.310156709398	(0.0017394661057842371, 0.018380541469961688)	269358.4965728078	283935.0263366359
15.0	1	2.0	4.0	1	0.0	0.0	0.95	0.0	-0.0051863992273928254	-0.0017682470971915887	0.1794973678187226	0.0160123675121904	-0.00536947983871916	0.5393160906385894	104.99936545966193	12907.423196360469	(0.002172273658573371, 0.01724449796693728)	285989.39970563515	300374.6081596182
16.0	1	2.0	4.0	1	0.0	0.0	0.55	0.0	-0.0025478934204530394	-0.0008752219983634291	0.020492591744869282	0.007676049534931482	-0.002010649797216879	0.06060801098649615	200.0409891770687	13350.33119538275	(0.0010417665373507845, 0.008151946559628956)	302420.59990052076	317233.60214543936
17.0	1	2.0	4.0	1	0.0	0.0	0.65	0.0	-0.0019667786417677303	-0.0015379073464514281	0.05993353170061755	0.005576643189580222	-0.0049374147750772535	0.17893083085374095	33.716142002958804	10640.966264894814	(0.0012277848142344693, 0.007738453687535722)	319274.9815111165	331393.27099382353
18.0	1	2.0	4.0	1	0.0	0.0	0.65	0.0	0.0005124056006492364	-0.0006640664370944904	0.060277775234607534	-0.002605402829833207	-0.0023482613205786373	0.18147420462348385	35.49720150476787	12830.425922657014	(0.0009609561972381189, 0.0031328831388928173)	333433.47283263574	347722.4818283721
19.0	1	2.0	4.0	1	0.0	0.0	0.75	0.0	-0.006069605646570445	-0.003901425384636892	0.10018323033493526	0.01905041805259079	-0.010797936493886828	0.3013279011215373	66.67048357485328	12674.161654853378	(0.0019792543556666656, 0.021860099965986802)	349810.76023963396	363962.23563081
20.0	1	2.0	4.0	1	0.0	0.0	0.75	0.0	-0.0008225032414717623	0.006342802315519869	0.09963988708323845	0.002111447715120121	0.01821917510725235	0.2969970244907316	33.412005301215686	12196.010995598044	(0.0017551653123294676, 0.017929345619090067)	366037.08717272093	379691.06312184886
21.0	1	2.0	4.0	1	0.0	0.0	0.55	0.0	-0.002502770653093283	-0.0007758483284964202	0.01995489433127262	0.006472495204966715	-0.0024570220797783815	0.05968157473105751	42.90843661874533	13356.834761143546	(0.0012638755994495282, 0.008055730675692015)	381745.1644453249	396579.94491989666
22.0	1	2.0	4.0	1	0.0	0.0	0.55	0.0	-0.0038493540132160187	0.0058705346141004755	0.018986099031051307	0.010900676568202285	0.018064773672313517	0.059292927443348464	42.621439512004144	7267.783973962651	(0.001064886922162194, 0.02105114985966359)	398617.3227364343	407341.7708778579
23.0	1	2.0	4.0	1	0.0	0.0	0.85	0.0	-0.002644677548434181	0.001566219671068625	0.13966576638437544	0.007319016447429135	0.0037599500796094976	0.42014172579537856	8.799542556516826	16178.039580074255	(0.0009202548019829358, 0.008674426591385759)	409390.2770342538	427051.2204123079
24.0	1	2.0	4.0	1	0.0	0.0	0.75	0.0	-0.00139915106040412	-0.0024105829619596175	0.09926070038910484	0.004035606813351042	-0.007976242178041382	0.3003456168459595	66.63255766034126	9773.40539744182	(0.001377361214300933, 0.008259235659378299)	429116.19298165897	440366.880024274
25.0	1	2.0	4.0	1	0.0	0.0	0.95	0.0	-0.006397851660109131	-0.0001793257755915434	0.1806042572671096	0.017639829848857775	-0.00027902313819605506	0.5420874341954693	24.756872982834466	11126.318108013947	(0.0012415116283567178, 0.018272641584504996)	442441.6312812973	455051.95777969493
