TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
146	2	4	1	0.07	0.07	0	-0.010685727	0.013709967	0.000760314	0.031862966	0.041194639	0.003608478	17.08818546	7884.483443	0.074302143	3122557.361	3136408.574	1	0.25
147	2	4	1	0	0.5	0	0.006258465	0.153004886	-0.019805051	-0.01903435	0.459014659	-0.0599187	6151.284358	8851.148372	0.075314628	3141479.076	3158176.617	1	2.25
148	2	4	1	-0.35	-0.35	0	0.113600855	-0.099804311	0.043681465	-0.339960963	-0.300578226	0.131456388	243.5814917	7395.402648	0.073934747	3163243.793	3177317.297	1	2.1
149	2	4	1	0	0.5	0	0.000894419	0.152239953	-0.036133089	-0.00213298	0.456104843	-0.109223255	22.54441436	11834.60464	0.073383028	3182394.963	3201345.5	1	2.25
150	2	4	1	-0.07	-0.07	0	0.018021899	-0.01062912	0.007586102	-0.053709636	-0.031078128	0.023399185	5504.277061	5737.653194	0.086383233	3206401.11	3218465.241	1	0.25
151	2	4	1	0	-0.9	0	-0.00333211	-0.284195481	0.104367346	0.009996331	-0.852521703	0.311637171	20.3520037	14926.23333	0.085878165	3223531.897	3245931.374	1	4.15
152	2	4	1	-0.21	0.21	0	0.062786348	0.058376211	0.000901601	-0.187808765	0.17529048	0.002384363	22.38651121	6717.645441	0.084508388	3251002.115	3264249.285	1	1.2
153	2	4	1	-0.21	-0.21	0	0.061051342	-0.057472103	0.022944698	-0.18334824	-0.172092615	0.068925649	17.10787776	11768.60732	0.084076854	3269317.657	3287717.104	1	1.2
154	2	4	1	0	0.3	0	-0.001701903	0.080658787	-0.014826758	0.00552651	0.243044548	-0.04361051	17.09073815	9401.479184	0.081116645	3292767.806	3309251.795	1	1.25
155	2	4	1	0	-0.7	0	0.000984958	-0.217481035	0.0726512	-0.002890136	-0.653932092	0.218045154	60.76208515	11345.51473	0.081041893	3314336.831	3332836.347	1	3.35
156	2	4	1	0.49	-0.49	0	-0.15374152	-0.153107929	0.043445609	0.460544806	-0.458385077	0.133083452	16.44125655	13868.07902	0.080986105	3337906.502	3358810.332	1	2.7
157	2	4	1	0	-0.9	0	-0.000795373	-0.283845629	0.1019419	0.002580336	-0.851601626	0.306008808	17.02072106	7357.761889	0.081888351	3363872.694	3378328.167	1	4.6
158	2	4	1	0.5	0	0	-0.152892302	0.003821171	-0.006604227	0.458935859	0.011592991	-0.020819776	27.34605627	7995.577982	0.070907572	3383388.514	3398189.962	1	1.8
159	2	4	1	-0.5	0	0	0.151503	0.000754398	0.019324141	-0.45353792	0.001486332	0.058704857	21.64294412	11067.20038	0.082170798	3403262.467	3421408.24	1	1.7
160	2	4	1	0	0.1	0	0.000342277	0.016011465	0.000118569	-0.000735508	0.047807812	0.000538814	16.49449873	5450.702669	0.071199937	3426475.528	3437892.49	1	0.2
161	2	4	1	0.64	0.64	0	-0.204753761	0.200501785	-0.037145739	0.61432602	0.60079323	-0.111986542	16.34790043	13868.02432	0.070394019	3442960.856	3463866.267	1	3.8
162	2	4	1	0	0.5	0	0.004984847	0.151861392	-0.023329653	-0.016346418	0.456652362	-0.067516997	99.99463933	6840.406216	0.069830932	3468929.746	3482750.92	1	2.35
163	2	4	1	-0.64	-0.64	0	0.199459982	-0.203926156	0.095784402	-0.598379945	-0.612361115	0.287627869	26.94126987	7594.839447	0.070631536	3487830.222	3503246.073	1	4.15
164	2	4	1	0	-0.1	0	0.004358531	-0.018987509	0.008943502	-0.014046672	-0.056962528	0.027379831	16.84020821	7682.900546	0.069816967	3508314.859	3522346.218	1	0.3
165	2	4	1	-0.3	0	0	0.085668118	0.001974849	0.01147758	-0.256518815	0.006410087	0.034158077	16.60572384	7684.091566	0.098335522	3527415.948	3541712.448	1	1.1
166	2	4	1	0.1	0	0	-0.017235848	-0.001537864	0.004170401	0.051092529	-0.004840177	0.0119161	16.68923382	6234.185342	0.069749834	3546757.386	3559330.154	1	0.25
167	2	4	1	0.3	0	0	-0.08421343	-0.000664192	-0.001529577	0.252122381	-0.001798359	-0.004634507	16.89053301	7717.967082	0.07073471	3564360.069	3578514.688	1	0.9
168	2	4	1	0	-0.1	0	0.001797569	-0.017845901	0.009317671	-0.005133754	-0.054120351	0.028227677	15.02997424	9080.335149	0.069349217	3583563.729	3598965.683	1	0.2
169	2	4	1	-0.49	-0.49	0	0.160238133	-0.149300184	0.061095177	-0.48200917	-0.44803003	0.18172911	16.99957006	7751.5742	0.070871286	3604021.79	3618736.011	1	2.9
170	2	4	1	0	-0.3	0	0.002104892	-0.084962334	0.028637198	-0.006670738	-0.254789894	0.084812946	17.27781512	6733.715826	0.070039941	3623786.359	3637976.285	1	1.1
171	2	4	1	0.9	0	0	-0.28409858	0.00429895	-0.017033121	0.850321214	0.012346573	-0.050595816	26.91391944	11462.42908	0.070322662	3643042.125	3661638.306	1	3.75
172	2	4	1	-0.3	0	0	0.086357817	-0.001001277	0.012918746	-0.258231849	-0.002744876	0.037199817	17.22603163	7584.136676	0.070961167	3666708.442	3681039.892	1	0.95
173	2	4	1	0	-0.9	0	0.002658514	-0.28620282	0.077531347	-0.008525821	-0.858770306	0.233097588	26.88073425	16829.22317	0.069612244	3686121.12	3710724.473	1	5.8
174	2	4	1	-0.1	0	0	0.019763043	-0.004227699	0.006439503	-0.058059096	-0.012165189	0.019684724	27.16007334	7028.912689	0.422929409	3715797.307	3729325.512	1	0.25
175	2	4	1	-0.3	0	0	0.086362245	-0.009184471	0.016675206	-0.258018548	-0.026355749	0.052451801	16.70199735	8584.369702	0.337329402	3734379.282	3749909.682	1	0.85
176	2	4	1	0	0.9	0	-0.003377276	0.284757208	-0.045349807	0.00916075	0.853365285	-0.135866313	26.77716728	8079.070465	0.064707781	3754964.442	3769427.813	1	4.1
177	2	4	1	0.35	0.35	0	-0.105779338	0.106010031	-0.013588458	0.317240905	0.317285601	-0.040444935	16.67683494	6934.942074	0.066570301	3774511.232	3788127.865	1	2
178	2	4	1	0.21	0.21	0	-0.069162896	0.053660284	-0.008784558	0.206582348	0.163181963	-0.0274981	27.02149779	4994.543042	0.066352144	3793185.748	3805635.806	1	1.1
179	2	4	1	0.5	0	0	-0.155063533	0.000991057	-0.012301701	0.465222969	0.003588186	-0.037408652	27.06015308	12801.77938	0.086905839	3810704.398	3829914.857	1	1.75
180	2	4	1	-0.49	0.49	0	0.151643197	0.152791184	0.002181241	-0.455350393	0.460024386	0.007184601	16.59551299	14774.18462	0.087862415	3835001.456	3856899.842	1	2.95
181	2	4	1	0	0.3	0	0.002811651	0.08450405	-0.011086155	-0.009697355	0.252573441	-0.033166912	17.11517121	6574.319694	0.08625695	3861971.827	3875333.827	1	1.35
182	2	4	1	0.64	-0.64	0	-0.205032438	-0.200614464	0.056172476	0.614061499	-0.602102347	0.167784994	16.87886348	8135.062999	0.086671476	3880404.163	3896284.994	1	3.9
183	2	4	1	-0.21	-0.21	0	0.061447477	-0.057722628	0.017356814	-0.184245323	-0.172099698	0.050147805	16.43505713	12084.73529	0.086661715	3901372.609	3920169.676	1	1.3
184	2	4	1	0.64	0.64	0	-0.209710049	0.197865156	-0.035269569	0.629033039	0.593045191	-0.104618503	27.10901918	13179.35247	0.086871484	3925222.088	3945771.559	1	3.65
185	2	4	1	0.7	0	0	-0.218670649	0.007523176	-0.016063246	0.65588247	0.022440051	-0.04782352	16.8850629	9201.059592	0.086727878	3950843.189	3966639.046	1	2.7
186	2	4	1	0	-0.7	0	-0.001399531	-0.218698392	0.060931118	0.005460994	-0.655609636	0.181969366	16.65787198	6401.483196	0.087411111	3971710.237	3985290.384	1	3.85
187	2	4	1	-0.21	0.21	0	0.060968002	0.057025951	-8.25E-05	-0.183065851	0.171369175	-0.000659391	26.90297925	9478.929045	0.086559267	3990359.594	4006491.248	1	1.15
188	2	4	1	0.1	0	0	-0.018171187	-0.002669792	0.000553182	0.054901991	-0.008915715	0.001384884	16.53169532	7207.01761	0.087129479	4011562.985	4025215.032	1	0.35
189	2	4	1	0.1	0	0	-0.019863176	0.003187484	-0.000206992	0.058650819	0.009724299	0.000843891	16.87631076	10457.35648	0.086741027	4030296.789	4047077.51	1	0.25
190	2	4	1	-0.49	0.49	0	0.154459246	0.150608701	0.003520391	-0.463992756	0.451211088	0.010973165	17.04624812	9917.236498	0.088486423	4052146.795	4068845.145	1	2.4
191	2	4	1	-0.3	0	0	0.088309731	-0.009830289	0.015876213	-0.265155779	-0.029717453	0.048086409	16.91496604	8284.84673	0.648983745	4073914.927	4089112.816	1	0.85
192	2	4	1	-0.7	0	0	0.217665877	-0.002723879	0.019913146	-0.652868153	-0.007588989	0.059922545	22.2873203	10790.49715	0.088879583	4094159.14	4112314.07	1	2.55
193	2	4	1	0.64	0.64	0	-0.204063993	0.202358685	-0.055278676	0.612224348	0.606396299	-0.165286702	24.4261241	11859.17481	0.088659514	4117383.445	4136288.049	1	4
194	2	4	1	0	-0.3	0	0.004055011	-0.085291581	0.031786404	-0.012618203	-0.256198437	0.095816983	26.86979406	9762.008937	0.087591655	4141370.534	4158072.62	1	0.85
195	2	4	1	0.21	0.21	0	-0.058460104	0.060162391	-0.018596164	0.175315572	0.180163479	-0.054003186	26.81472854	8595.068097	0.088904763	4163154.706	4178207.186	1	1.1
196	2	4	1	0	0.1	0	0.003002453	0.018631106	-0.002205484	-0.008748405	0.055569627	-0.006433344	22.38614653	4667.249535	0.088072128	4183289.281	4193935.405	1	0.4
197	2	4	1	0.07	0.07	0	-0.018159318	0.008135313	3.03E-05	0.055222447	0.025215172	0.001326876	22.60276196	9401.332221	0.088450745	4199007.386	4214475.868	1	0.25
198	2	4	1	0	-0.3	0	0.003275934	-0.084578935	0.028172836	-0.009018572	-0.254222345	0.083465635	17.08672676	6034.651174	0.089733289	4219541.575	4232054.827	1	1.1
199	2	4	1	-0.35	0.35	0	0.106690477	0.104988293	-0.009602295	-0.31961826	0.314835402	-0.026884248	16.54701156	8150.934273	0.089853683	4237122.082	4251977.997	1	2.05
200	2	4	1	0.35	-0.35	0	-0.11069115	-0.100732446	0.021785867	0.331620282	-0.303362631	0.065678041	27.11704199	12178.8277	0.088602896	4257045.648	4276479.461	1	2.2
1	2	4	1	-0.21	-0.21	0	0.062278323	-0.055222468	0.028036146	-0.186576014	-0.16547319	0.08296401	33.12641857	9584.356238	0.002014894	0.11596562	16311.82864	2	1.2
2	2	4	1	0.21	0.21	0	-0.060761058	0.057753046	-0.016552493	0.182445021	0.173485724	-0.050847681	16.58344857	10284.63251	0.001926891	21362.30249	38713.27245	2	1
3	2	4	1	-0.1	0	0	0.018749798	-0.007227735	0.003974035	-0.056217025	-0.021391882	0.011464335	50.12413427	5784.352445	0.001136753	43763.57454	55830.84263	2	0.25
4	2	4	1	0.21	-0.21	0	-0.063491225	-0.056172645	0.009627948	0.19115343	-0.167061317	0.029707832	16.66987578	12085.00608	0.001767821	60880.66591	79798.95828	2	1.05
5	2	4	1	-0.9	0	0	0.289902054	-0.010770051	0.041879527	-0.868540868	-0.031468553	0.125043479	16.58709529	8834.512682	0.002325688	84848.44971	101366.6184	2	3.1
6	2	4	1	0.9	0	0	-0.286776947	0.003626045	-0.025384567	0.859618718	0.011719736	-0.076245255	16.61225764	11584.7902	0.004840861	106416.4577	127351.587	2	3
7	2	4	1	-0.49	-0.49	0	0.156472166	-0.149010315	0.067217066	-0.470128623	-0.446513037	0.202658293	16.72202384	9117.797733	0.002900036	132401.7315	150152.6013	2	2.7
8	2	4	1	-0.35	0.35	0	0.107718956	0.10256405	-0.006973526	-0.324127947	0.307497935	-0.020142367	16.41278218	13118.08181	0.003425611	155203.5357	175754.232	2	2.45
9	2	4	1	-0.3	0	0	0.08782285	-0.008783014	0.006607285	-0.264051197	-0.026802212	0.019547192	16.3376598	12617.9921	0.004343707	180803.753	200488.6368	2	0.85
10	2	4	1	-0.7	0	0	0.218169189	0.002154697	0.030098647	-0.655122582	0.006949631	0.090799487	16.68993273	10701.28423	0.003542184	205523.23	223790.3404	2	2.8
11	2	4	1	0	-0.7	0	-0.001502154	-0.219332761	0.046732299	0.003600124	-0.657998282	0.140334228	16.80699236	15451.75174	0.003194564	228840.4484	252024.957	2	2.45
12	2	4	1	-0.1	0	0	0.019067872	-0.001928566	0.002592392	-0.056264906	-0.005235419	0.007502513	16.74682152	5250.720591	0.002203971	257051.4355	268625.8767	2	0.2
13	2	4	1	0	0.1	0	0.000558206	0.017064913	-0.001096654	-0.002224896	0.051356584	-0.003427292	16.79094681	14268.09902	0.003995005	273675.8232	293910.4902	2	0.45
14	2	4	1	-0.64	-0.64	0	0.2135392	-0.198025652	0.074183127	-0.641264986	-0.594141694	0.221313399	16.56375629	10834.86824	0.003373279	298944.7606	317528.5038	2	4
15	2	4	1	-0.9	0	0	0.287539175	-0.008052957	0.027863932	-0.862099616	-0.024288349	0.085239771	16.73405801	12301.14412	0.003630948	322579.1298	342896.6345	2	2.85
16	2	4	1	0.64	0.64	0	-0.200267293	0.203996389	-0.037600598	0.599733693	0.611827319	-0.113213788	16.77344256	16035.06939	0.015139242	347930.3378	371198.3887	2	3.85
17	2	4	1	0.1	0	0	-0.019825632	-0.001160697	-0.003142785	0.059832958	-0.003708677	-0.008650144	16.44304994	10217.63976	0.015839432	376248.3754	392915.8305	2	0.2
18	2	4	1	0	-0.9	0	0.005059986	-0.285642978	0.10669752	-0.014176512	-0.856119703	0.320504555	16.49993874	17368.11646	0.016483818	397966.9852	422884.4217	2	3.95
19	2	4	1	-0.64	0.64	0	0.207337454	0.200532337	-0.002196066	-0.621203131	0.601240949	-0.007686848	16.64836014	9567.713348	0.015216398	427918.9893	444869.0183	2	4.2
20	2	4	1	0.07	0.07	0	-0.012617491	0.014578154	-0.005292604	0.038726444	0.043248923	-0.016335583	16.65455956	5884.158731	0.016544605	449921.0766	461786.5376	2	0.2
21	2	4	1	0.64	0.64	0	-0.202892303	0.200835602	-0.047919567	0.6077382	0.602992346	-0.143529815	16.67315782	12951.57669	0.015958454	466837.9537	487237.9545	2	3.9
22	2	4	1	0.49	0.49	0	-0.150405258	0.156012833	-0.031145281	0.450762605	0.468103239	-0.093435843	16.6593003	10501.34564	0.015142234	492289.6577	510139.7958	2	2.75
23	2	4	1	0	-0.3	0	-0.001251141	-0.083763475	0.018084901	0.003138408	-0.251970181	0.055078691	16.61444567	8484.459513	0.01523238	515190.2059	530623.5067	2	0.95
24	2	4	1	-0.64	0.64	0	0.208275762	0.201644394	0.006114156	-0.624665439	0.604447643	0.0190749	16.82413194	12868.03112	0.016214466	535675.9829	556225.098	2	4.25
25	2	4	1	0	0.7	0	0.004474418	0.218422774	-0.024559969	-0.013067191	0.655559645	-0.073313692	16.75447963	9534.709094	0.016387457	561276.7757	578141.2046	2	3.45
26	2	4	1	0.7	0	0	-0.21958878	-0.001806969	-0.005166534	0.658118954	-0.005485647	-0.014263621	16.55026344	8434.082661	0.016166876	583172.353	599310.8345	2	2.2
27	2	4	1	-0.64	-0.64	0	0.201905049	-0.20466746	0.089289876	-0.605164868	-0.61487635	0.266450538	16.48790457	10434.41925	0.016756383	604361.8047	621962.0256	2	3.8
28	2	4	1	0.07	0.07	0	-0.011743124	0.015895281	-0.002144875	0.033092999	0.047167936	-0.005290199	16.44341461	6884.256099	0.016203607	626998.441	639862.8845	2	0.3
29	2	4	1	-0.9	0	0	0.288746208	-0.00881591	0.025515282	-0.865947299	-0.025832713	0.076500069	16.78620607	18585.23109	0.052918834	644898.4411	670898.114	2	3.5
30	2	4	1	-0.35	0.35	0	0.110695639	0.102169279	-0.000915932	-0.332216394	0.30501885	-0.004624656	16.5597449	10201.04683	0.02064671	675949.9185	693566.1956	2	2.2
31	2	4	1	-0.64	-0.64	0	0.202968189	-0.201357986	0.084175644	-0.60880746	-0.60358842	0.253762911	16.60970494	8467.22476	0.019962324	698617.7106	714483.9413	2	4.15
32	2	4	1	0	-0.9	0	-0.004309222	-0.284076949	0.070793548	0.012053696	-0.853104816	0.211419327	16.48717522	9734.408459	0.019234696	719536.8519	737318.4467	2	3.55
33	2	4	1	0	-0.1	0	0.003975413	-0.016519767	0.005812766	-0.011117007	-0.050044839	0.01629387	16.85914043	4734.956196	0.019968106	742369.5372	753502.8452	2	0.25
34	2	4	1	0.35	-0.35	0	-0.114690607	-0.100268974	0.02437727	0.344395515	-0.300612706	0.072811371	16.70488427	9001.250459	0.020266734	758555.9647	774803.8208	2	2.15
35	2	4	1	0	0.3	0	0.004339761	0.085461831	-0.018659171	-0.012727961	0.257000509	-0.054558425	16.495198	9534.472422	0.019643608	779840.428	795938.26	2	1.3
36	2	4	1	0.07	0.07	0	-0.011238439	0.014323602	-0.004484553	0.033747687	0.0437153	-0.012492341	16.56302695	6367.780593	0.020022503	800991.5896	813339.4642	2	0.25
37	2	4	1	-0.07	-0.07	0	0.010003689	-0.012874015	0.003517186	-0.030270023	-0.039139955	0.010917775	16.62173911	5284.596046	0.019943826	818392.757	830073.7786	2	0.25
38	2	4	1	0.07	-0.07	0	-0.010847323	-0.013480931	0.002434711	0.033318833	-0.040248576	0.007578796	16.63632598	6951.247032	0.019683627	835128.4414	848441.1584	2	0.25
39	2	4	1	0	-0.3	0	-0.004902607	-0.08600074	0.026378015	0.014028066	-0.257840375	0.079134044	16.71691844	4532.849633	0.019190205	853478.5055	864557.4037	2	0.85
40	2	4	1	-0.35	-0.35	0	0.111263948	-0.103758627	0.038106679	-0.334957139	-0.311988006	0.113496049	16.76177306	6250.493036	0.020422973	869579.9313	882842.3622	2	1.5
41	2	4	1	0.49	0.49	0	-0.155402595	0.149663445	-0.037583502	0.465463292	0.450511691	-0.11471892	16.77599526	11834.38213	0.020055825	887897.4087	907109.6393	2	3.1
42	2	4	1	0	0.9	0	0.003381471	0.285372578	-0.032204807	-0.009561767	0.856052997	-0.095058	16.43794454	16185.00492	0.019753716	912144.4421	935778.8798	2	4.35
43	2	4	1	0.9	0	0	-0.287419784	0.00562177	-0.02254327	0.861676705	0.015441063	-0.068545351	16.7716192	13484.84862	0.022113178	940814.3084	962197.562	2	3.3
44	2	4	1	-0.07	0.07	0	0.013802737	0.010972964	-0.002403766	-0.041667166	0.03253046	-0.007669068	17.12462147	9301.527756	0.020053519	967250.8242	982531.8884	2	0.3
45	2	4	1	0.1	0	0	-0.017558061	0.000169865	-0.002889766	0.051929689	0.002354645	-0.008669297	16.70524894	6668.050961	0.020197108	987584.8839	1000583.909	2	0.3
46	2	4	1	0	0.3	0	0.004216952	0.083562449	-0.014165121	-0.012165318	0.25059024	-0.042037592	16.77708928	8534.63543	0.020393956	1005635.878	1021000.971	2	1.4
47	2	4	1	-0.21	0.21	0	0.065622798	0.055114989	-0.008763043	-0.198130796	0.164276782	-0.025053147	16.64544277	10534.83454	0.02038439	1026055.022	1043635.344	2	1.15
48	2	4	1	-0.5	0	0	0.15272431	-0.000980314	0.014331829	-0.458593729	-0.002779096	0.041667951	16.66331169	9651.095547	0.104319819	1048675.343	1065736.554	2	1.5
49	2	4	1	0	0.9	0	0.003795185	0.284090824	-0.021811984	-0.013004019	0.851301394	-0.066351495	16.399654	12534.73097	0.023786061	1070791.183	1091271.535	2	4.55
50	2	4	3	-0.64	0.64	0	0.004967708	0.000984475	-0.003345193	-0.013673092	0.002435516	-0.010996896	16.65200686	0	0.024072095	1096325.756	1126340.052	2	3.85
51	2	4	1	0.49	0.49	0	-0.155320904	0.149721149	-0.024899971	0.466480619	0.448710276	-0.073921703	16.61772772	13751.53381	0.023802151	1131395.062	1152191.075	2	2.85
52	2	4	1	0.9	0	0	-0.288944821	0.009418388	-0.010279777	0.865021784	0.028967289	-0.031068217	16.52583043	11818.44451	0.02449862	1157246.37	1177159.386	2	3.4
53	2	4	1	0	0.9	0	0.00655139	0.287101728	-0.029835251	-0.020333924	0.861467029	-0.09019241	16.67425184	11484.89712	0.022093291	1182210.321	1201244.004	2	4.6
54	2	4	1	0.21	-0.21	0	-0.060103686	-0.057048328	0.011123729	0.180926074	-0.171112616	0.032776086	16.58636594	10751.1706	0.023594434	1206281.245	1224245.386	2	1.25
55	2	4	1	-0.1	0	0	0.01687339	-0.001776585	0.000424115	-0.050943863	-0.005459233	8.21E-05	16.51270225	9184.565851	0.022700945	1229300.934	1244846.368	2	0.35
56	2	4	1	0.07	0.07	0	-0.012890662	0.015998587	-0.005431736	0.037474322	0.047186529	-0.01780585	16.76213773	7834.518152	0.023478352	1249901.997	1263714.198	2	0.3
57	2	4	1	-0.5	0	0	0.154432427	-0.010391948	0.015284199	-0.46294122	-0.031208214	0.046997024	16.70816631	10251.34017	0.022718637	1268769.282	1286399.523	2	1.7
58	2	4	1	0	0.5	0	0.003796506	0.151410113	-0.020305931	-0.010547916	0.454942462	-0.0605058	16.67826323	9218.015369	0.022670999	1291454.45	1308099.888	2	1.85
59	2	4	1	0.1	0	0	-0.018601603	-0.001007798	-0.002844953	0.054801361	-0.0022789	-0.008901076	17.12571549	10601.48524	0.023218366	1313155.014	1330317.731	2	0.3
60	2	4	1	0.49	-0.49	0	-0.164804932	-0.147581138	0.038948977	0.495256398	-0.442354984	0.11561095	16.75520897	13735.47731	0.022840286	1335372.669	1356552.757	2	2.9
61	2	4	1	-0.21	0.21	0	0.06195971	0.056159766	-0.008458924	-0.186526515	0.166796096	-0.024461231	16.96088385	12468.31841	0.022219621	1361606.701	1380953.955	2	1.3
62	2	4	1	0.5	0	0	-0.150787155	0.000193616	-0.016482228	0.452814635	0.000127677	-0.048531142	16.61955107	13051.30567	0.021972491	1386009.146	1406505.448	2	1.65
63	2	4	1	-0.9	0	0	0.287602157	-0.009106707	0.035647443	-0.863162532	-0.028258829	0.108132534	16.56193293	11001.42113	0.084743066	1411553.342	1430340.338	2	3.75
64	2	4	1	0.64	0.64	0	-0.199678422	0.208285568	-0.042376312	0.597093111	0.623691409	-0.125709847	16.46565959	10917.82742	0.024212469	1435396.248	1454024.5	2	3.65
65	2	4	1	0	-0.5	0	-0.005469756	-0.152690771	0.046431714	0.016441636	-0.457392557	0.140164907	33.28505079	7984.227946	0.023297543	1459057.632	1474425.884	2	2.2
66	2	4	1	0	0.3	0	0.005807613	0.08537209	-0.016248496	-0.016257545	0.256893133	-0.047738393	16.53604124	8784.548274	0.023690468	1479466.022	1495260.267	2	1.45
67	2	4	1	-0.35	-0.35	0	0.114549408	-0.101202624	0.050654539	-0.342936101	-0.30373735	0.153016489	866.5771762	10534.5005	0.023904504	1500299.758	1518078.078	2	2
68	2	4	1	-0.07	0.07	0	0.016912781	0.009884186	-0.000623404	-0.04960542	0.029425974	-0.00347241	16.62465648	8901.121803	0.024083749	1523135.7	1538396.158	2	0.15
69	2	4	1	-0.7	0	0	0.218789781	0.000944535	0.028223593	-0.656887252	0.003222037	0.084945443	16.4357565	8551.129899	0.022946235	1543450.765	1558947.12	2	2.45
70	2	4	1	0.21	0.21	0	-0.057734169	0.060040829	-0.008497963	0.172846444	0.18086698	-0.024441016	16.48389318	10951.27912	0.022858546	1564003.001	1582198.248	2	1.5
71	2	4	1	0.3	0	0	-0.084823927	0.00351554	-0.011279884	0.255216276	0.010061082	-0.035441849	16.74098677	11651.47298	0.023636693	1587255.365	1606116.303	2	1.15
72	2	4	1	-0.3	0	0	0.084737014	-0.002539663	0.005352187	-0.255052642	-0.008266374	0.015965008	16.55865089	11251.42149	0.023669846	1611156.233	1629067.004	2	0.85
73	2	4	3	-0.64	0.64	0	0.007356746	0.004112076	-0.004513088	-0.022264454	0.01181832	-0.012989938	16.90618308	0	0.022459737	1634108.627	1664086.251	2	3.85
74	2	4	1	-0.64	-0.64	0	0.213604603	-0.197138544	0.081697523	-0.639972209	-0.591609847	0.24587078	16.67571053	9434.5447	0.021763769	1669143.032	1685854.213	2	4.35
75	2	4	1	0	0.5	0	0.003424669	0.151021245	-0.02044925	-0.010662439	0.453516906	-0.061851298	16.73332867	11484.74396	0.022733337	1690912.084	1709622.119	2	2.4
76	2	4	1	0.7	0	0	-0.218922435	0.001406622	-0.019310958	0.655084102	0.004543558	-0.058253312	16.63814934	9984.656435	0.023190194	1714679.424	1732240.101	2	2.4
77	2	4	1	0	-0.1	0	0.00057241	-0.019416661	0.004975375	-0.002299876	-0.058314722	0.015841666	16.81537981	4934.435298	0.022794776	1737296.119	1748624.259	2	0.25
78	2	4	1	-0.49	-0.49	0	0.158054959	-0.147455472	0.043895158	-0.473970662	-0.442042724	0.133241895	16.53895861	10701.30793	0.023190739	1753681.641	1771742.191	2	3.35
79	2	4	1	-0.7	0	0	0.218903156	-0.001998872	0.025447019	-0.656838944	-0.006385046	0.075745956	16.18486233	13467.93842	0.022682141	1776798.805	1797577.409	2	2.2
80	2	4	1	0	-0.9	0	-0.001634484	-0.286274831	0.073394339	0.004288437	-0.858792123	0.219771023	16.57068506	9801.331198	0.0227009	1802633.446	1820894.829	2	4.6
81	2	4	1	0.21	-0.21	0	-0.060319058	-0.057398003	0.012916683	0.181086651	-0.172841394	0.037056297	16.82486128	10351.28321	0.022906967	1825951.97	1843479.333	2	1.35
82	2	4	1	0.49	0.49	0	-0.151225811	0.154547925	-0.036635264	0.454519033	0.462931652	-0.109905791	16.53677058	15451.4363	0.022439391	1848537.343	1871380.967	2	3.25
83	2	4	1	0.07	-0.07	0	-0.012293781	-0.010939623	0.000103767	0.036946082	-0.03281887	-0.000787347	16.55062811	11001.43899	0.022613753	1876439.479	1893882.265	2	0.35
84	2	4	1	-0.1	0	0	0.018235696	-0.003983945	0.001390011	-0.054771828	-0.012081313	0.003162939	16.5119729	6434.518808	0.023759647	1898939.377	1911716.532	2	0.25
85	2	4	1	-0.21	-0.21	0	0.060151459	-0.058317882	0.022981137	-0.180292529	-0.175050753	0.068348309	16.46565959	8318.022225	0.022071927	1916773.992	1931900.968	2	1
86	2	4	1	0	-0.1	0	0.007951585	-0.020287049	0.004975326	-0.023336848	-0.060084286	0.015383749	16.61371633	7834.43683	0.022784353	1936958.104	1951168.92	2	0.45
87	2	4	1	0.07	-0.07	0	-0.014565625	-0.012480992	0.002250773	0.043632136	-0.036989806	0.006798096	16.71473041	9851.293782	0.022856113	1956226.971	1972553.274	2	0.35
88	2	4	1	0.35	0.35	0	-0.104999549	0.106924062	-0.020989358	0.314448369	0.321192986	-0.063059629	16.51780765	9917.560477	0.023565804	1977594.93	1994237.789	2	2
89	2	4	1	0	-0.3	0	-0.005758157	-0.084580472	0.017312355	0.016788932	-0.254939078	0.05358504	16.58964799	8567.766225	0.022986643	1999279.914	2014688.873	2	1.05
90	2	4	1	0	0.1	0	0.009714157	0.02032433	-0.004138387	-0.029757488	0.060487452	-0.012460938	17.20995467	8668.328476	0.023041157	2019746.436	2034823.33	2	0.2
91	2	4	1	-0.21	-0.21	0	0.059789678	-0.061380684	0.023454484	-0.179239557	-0.184077313	0.069035917	16.61298698	9167.864249	0.022198862	2039880.841	2055740.635	2	1.05
92	2	4	1	0.64	-0.64	0	-0.208606606	-0.198257951	0.036460108	0.62662905	-0.5957773	0.108556338	16.61116362	12700.14828	0.022552697	2060782.987	2081009.284	2	3.75
93	2	4	1	0.49	0.49	0	-0.153991968	0.151648346	-0.02074804	0.462299597	0.455203993	-0.061008139	16.84929429	11601.58406	0.024022215	2086059.035	2105594.015	2	2.85
94	2	4	1	0.3	0	0	-0.085495305	-0.006856736	-0.009320027	0.256906715	-0.019696237	-0.02878407	16.7690665	13384.82863	0.022790611	2110652.956	2131045.667	2	1.05
95	2	4	1	-0.07	-0.07	0	0.011512896	-0.013282313	0.004233848	-0.034668165	-0.0397822	0.01164867	16.75119758	7267.295653	0.022779754	2136104.284	2149862.948	2	0.4
