TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
19	2	3	1	-0.35	-0.35	0	0.110220022	-0.105784189	-0.028043128	-0.329268188	-0.317838105	-0.083992053	22.63886452	4868.248956	0.033563413	377837.1778	389466.8774	1	2
20	2	3	1	-0.49	-0.49	0	0.156346125	-0.152315995	-0.043995563	-0.467840711	-0.457433524	-0.131162701	16.57582069	11585.09212	0.033626134	394522.7926	412984.2688	1	2.7
21	2	3	1	0.07	0.07	0	-0.010715788	0.013388091	0.010506093	0.032827118	0.04077929	0.031380948	16.8850629	5536.38975	0.034173791	418023.5786	429535.8624	1	0.2
22	2	3	1	-0.21	-0.21	0	0.060123621	-0.059842897	-0.008030256	-0.181180095	-0.179561061	-0.023449888	27.15022718	12811.25175	0.034253303	434590.8966	453870.6525	1	0.8
23	2	3	1	0.21	0.21	0	-0.060218407	0.056956326	0.017365695	0.179263342	0.17083661	0.052646409	16.55795173	7817.817312	0.034143604	458921.7136	473337.0718	1	0.8
24	2	3	1	-0.3	0	0	0.083296719	0.001750491	-0.003127385	-0.249469357	0.006190183	-0.009382156	16.91277801	11768.50339	0.034665168	478377.0826	496656.4647	1	0.55
25	2	3	1	0	0.9	0	-0.002079096	0.285541227	0.045931371	0.005913594	0.856235249	0.137199011	16.5995244	9751.713505	0.033727586	501727.9555	518457.5603	1	2.85
26	2	3	1	0.64	-0.64	0	-0.208155353	-0.197811177	-0.035670301	0.624692643	-0.595084365	-0.107651783	22.48825481	9301.52867	0.034195117	523530.443	539624.8257	1	3.5
27	2	3	1	0.5	0	0	-0.14975499	-0.000484352	0.020362762	0.450333155	-0.002391766	0.06195805	16.87047601	12084.64302	0.034880234	544681.5429	563549.1292	1	1.25
28	2	3	1	0	-0.7	0	-0.005569979	-0.220039654	-0.013835727	0.018134186	-0.660766346	-0.041003635	16.65714264	10151.5017	0.034796121	568599.0051	585745.0207	1	2.35
29	2	3	1	0.21	0.21	0	-0.062111371	0.056143305	0.023439579	0.18643122	0.169757056	0.068991202	26.96132685	10679.89492	0.034716161	590800.704	608045.8685	1	1.05
30	2	3	1	0	0.9	0	-0.00687314	0.286139083	0.047664308	0.020166252	0.858546725	0.142077382	16.891627	10368.85668	0.051053206	613118.6998	630630.0832	1	2.75
31	2	3	1	-0.1	0	0	0.019805045	0.006904457	0.004323192	-0.05918855	0.020551524	0.012557583	27.34933833	5300.95577	0.055692868	635673.3301	647363.5868	1	0.1
32	2	3	1	0.64	-0.64	0	-0.205062184	-0.201826465	-0.033340981	0.614992335	-0.604573055	-0.100206052	16.57472667	12457.86155	0.051196171	652404.4502	671150.3417	1	3.1
33	2	3	1	-0.35	-0.35	0	0.105741457	-0.106801175	-0.023383639	-0.317807018	-0.321245127	-0.068777606	16.60572382	9434.299703	0.050845938	676206.1993	692284.5444	1	1.7
34	2	3	1	0	0.7	0	-0.007347942	0.219462661	0.04294153	0.022788318	0.65848509	0.128778814	15.88914249	10716.51313	0.05176831	697343.1557	714651.4494	1	2.2
35	2	3	1	-0.21	0.21	0	0.059065577	0.061558106	0.013089378	-0.176322762	0.183929826	0.038627256	17.04478943	9601.697113	0.051149117	719694.0026	735786.8468	1	0.75
36	2	3	1	0	-0.5	0	0.000331444	-0.148590926	-0.011960644	0.000138592	-0.44567567	-0.036156594	17.2318664	14801.97302	0.050567952	740843.1303	762187.6692	1	1.65
37	2	3	1	0	-0.3	0	0.001983978	-0.085842571	-0.005598114	-0.005434024	-0.25811036	-0.017114781	16.86901732	9274.052426	0.051921072	767228.3389	783028.296	1	1
38	2	3	1	0.35	-0.35	0	-0.114778164	-0.10061924	0.001068693	0.344237384	-0.30312012	0.002702531	17.02363843	10535.16956	0.05118234	788096.4967	805429.7406	1	1.4
39	2	3	1	0	-0.1	0	0.010867276	-0.021504044	0.001760855	-0.032569458	-0.064738715	0.004824793	27.10136106	6862.635189	0.050655167	810480.7513	823859.0986	1	0.25
40	2	3	1	-0.5	0	0	0.15136461	0.003650538	-0.006293803	-0.45321986	0.01020712	-0.021765365	16.92627088	12084.97196	0.110630066	828919.6364	847493.8339	1	1.45
41	2	3	1	-0.9	0	0	0.288600287	-0.004586679	0.006988876	-0.864862152	-0.011720772	0.020875074	17.1246527	13607.61866	0.05229174	852549.9851	872827.681	1	2.6
42	2	3	1	-0.3	0	0	0.103081393	0.014364551	0.01481507	-0.310182889	0.04370867	0.043117675	16.64219107	10118.92077	0.051787746	877884.9473	895734.8244	1	1.3
43	2	3	1	-0.21	-0.21	0	0.067545477	-0.058534898	-0.005112645	-0.202345107	-0.176090234	-0.017352126	27.07729269	10594.46347	0.05238535	900787.9937	917963.7574	1	0.9
44	2	3	1	0.35	0.35	0	-0.108487226	0.103394417	0.029117705	0.325558786	0.310474575	0.086712236	16.64292041	13851.06231	0.051408798	923021.1827	943347.0336	1	1.65
45	2	3	1	0.07	0.07	0	-0.008960454	0.017353185	0.012245182	0.02603976	0.051735862	0.036735546	16.50252152	5234.377889	0.052124937	948389.5631	959599.3632	1	0.1
46	2	3	1	-0.49	-0.49	0	0.165090615	-0.149503506	-0.029708174	-0.494753937	-0.447280487	-0.0891703	16.12034482	9673.447872	0.051828397	964656.1361	981750.6009	1	2.5
47	2	3	1	-0.21	0.21	0	0.060006427	0.06645152	0.015919017	-0.179501372	0.198836653	0.048123268	17.49333653	8968.367584	0.05240987	986824.9277	1002334.7	1	0.75
48	2	3	1	0.35	0.35	0	-0.110300086	0.103878843	0.056941109	0.330285243	0.310374126	0.170365557	27.26400497	13845.93283	0.051698806	1007377.39	1027919.905	1	1.7
49	2	3	1	0.7	0	0	-0.217654936	-0.002643296	0.023221051	0.652932438	-0.007120658	0.068656059	17.17023675	11384.87455	0.051916471	1032977.394	1050993.639	1	2
50	2	3	1	-0.07	-0.07	0	0.010956227	-0.012644124	0.00383939	-0.032803941	-0.037738158	0.011014621	99.97677036	10318.07349	0.051470402	1056045.882	1072805.267	1	0.2
51	2	3	1	0.1	0	0	-0.017485139	-0.003045413	0.007849314	0.053394127	-0.00871544	0.025516356	22.24538298	8417.165569	0.050508892	1077863.905	1092806.984	1	0.15
52	2	3	1	-0.49	0.49	0	0.155633358	0.154591317	0.011878813	-0.467191397	0.464000537	0.036094209	16.61739334	10284.0481	0.052074918	1097867.36	1114658.169	1	2.2
53	2	3	1	0	0.1	0	-0.000759577	0.018266098	0.013984106	0.003444026	0.055251463	0.043234076	16.81103441	5217.10445	0.051760315	1119732.814	1130925.813	1	0.15
54	2	3	1	-0.35	-0.35	0	0.114750067	-0.100809493	-0.01738876	-0.346062882	-0.301327924	-0.051845841	27.21440952	8461.843777	0.051584063	1136000.391	1151009.766	1	1.6
55	2	3	1	0.7	0	0	-0.218572847	-0.000392972	0.016959786	0.654974046	-0.002376578	0.050787805	27.41388534	13378.76264	0.051614689	1156069.434	1176177.973	1	1.85
56	2	3	1	0	0.3	0	-0.000570178	0.08521046	0.011268763	0.001645796	0.255437163	0.034996493	26.97409039	9779.113532	0.051406591	1181237.481	1197529.395	1	0.85
57	2	3	1	0.64	-0.64	0	-0.20771053	-0.198976057	-0.023653809	0.624361621	-0.596733954	-0.071236091	17.09438488	11535.2651	0.052125694	1202573.929	1221714.229	1	3.3
58	2	3	1	-0.1	0	0	0.025186441	0.010611343	0.008458485	-0.073973229	0.031413228	0.025238123	26.98648925	6328.922134	0.05059581	1226773.402	1239398.747	1	0.15
59	2	3	1	0.07	-0.07	0	-0.012414242	-0.012213993	0.003801773	0.037857743	-0.036544871	0.011679982	27.13892233	7728.513774	0.051021693	1244457.833	1258472.133	1	0.35
60	2	3	1	0.49	0.49	0	-0.155373946	0.148425748	0.033313704	0.464600482	0.446151213	0.099941112	22.39015793	13351.74808	0.051434661	1263524.904	1284051.033	1	2.1
61	2	3	1	0	-0.1	0	-0.000416234	-0.018549562	0.006635508	-7.84E-05	-0.056004747	0.021371389	38.75811533	8201.714909	0.05175594	1289126.901	1303665.782	1	0.1
62	2	3	1	0.64	-0.64	0	-0.204282736	-0.201059973	-0.013534191	0.613754547	-0.60227358	-0.040144802	16.57035061	14884.88458	0.051802156	1308714.398	1330669.985	1	2.9
63	2	3	1	-0.35	0.35	0	0.113952407	0.102100091	0.020351214	-0.34231039	0.304358115	0.061419858	27.16299071	11295.56628	0.051739277	1335714.007	1353588.461	1	1.35
64	2	3	1	0.49	-0.49	0	-0.154970772	-0.15181172	-0.013494646	0.464362037	-0.452748512	-0.039797281	16.75852157	10168.15885	0.052705135	1358664.629	1375290.661	1	2.35
65	2	3	1	-0.07	-0.07	0	0.020046895	-0.007533236	0.004255869	-0.060464379	-0.023506049	0.013408487	17.13632222	8768.519798	0.051465419	1380364.612	1395156.978	1	0.15
66	2	3	1	0	0.5	0	0.002529676	0.149180448	0.029968194	-0.008916168	0.44860953	0.089401035	16.60827654	8751.638382	0.051730119	1400204.973	1415375.226	1	1.45
67	2	3	1	0	-0.3	0	0.005546307	-0.08483568	-0.005339071	-0.017480521	-0.253665438	-0.01620032	83.19892116	7394.849804	0.051317588	1420435.593	1434226.715	1	1
68	2	3	1	-0.7	0	0	0.217179272	0.00142004	-0.007567852	-0.651667292	0.005036983	-0.022428894	28.17167465	12645.68609	0.051866144	1439286.824	1458400.221	1	2
69	2	3	1	0.07	0.07	0	-0.00820972	0.022601453	0.012804193	0.023981773	0.066121155	0.037680146	16.34790043	4600.808771	0.051427956	1463470.794	1474112.016	1	0.15
70	2	3	1	0	0.5	0	0.006647048	0.151319815	0.023870695	-0.020426682	0.454703939	0.071749416	16.57363265	9501.446109	0.051991373	1479188.42	1495596.614	1	1.3
71	2	3	1	0.49	-0.49	0	-0.15264516	-0.152558678	-0.021496452	0.45838865	-0.455863355	-0.064397803	16.70600876	10868.2526	0.05180502	1500656.684	1518430.608	1	2.3
72	2	3	1	-0.21	-0.21	0	0.073238995	-0.055768296	-0.004005365	-0.218681167	-0.167887536	-0.01334363	16.75232215	9301.264648	0.052708356	1523479.03	1539649.141	1	0.8
73	2	3	1	0	-0.1	0	0.007856743	-0.018518241	0.002908186	-0.023667338	-0.055198662	0.009731655	22.34493855	6167.602355	0.050896883	1544709.73	1557300.967	1	0.2
74	2	3	1	-0.1	0	0	0.022074174	0.005729064	0.007517076	-0.06547803	0.017284299	0.021773019	16.58639619	8350.675574	0.051836467	1562360.079	1577033.922	1	0.15
75	2	3	1	0	-0.9	0	0.004537473	-0.285738261	-0.050144698	-0.014324543	-0.855920011	-0.152585617	16.99811136	11351.95922	0.052075335	1582095.013	1600985.794	1	3.65
76	2	3	1	-0.49	0.49	0	0.154965157	0.149524495	0.027500224	-0.464215715	0.449123761	0.081310469	16.42666965	11951.13353	0.050904806	1606046.433	1624904.632	1	2.1
77	2	3	1	0	0.3	0	-0.007636533	0.087493913	0.018221469	0.021938521	0.264035465	0.054527077	17.05208287	7935.061321	0.050398711	1629980.587	1644538.286	1	0.85
78	2	3	1	0.3	0	0	-0.086076385	0.002341917	0.006829889	0.256060414	0.006928643	0.020581222	16.84713698	7301.452819	0.050505275	1649599.418	1663372.34	1	1.1
79	2	3	1	-0.21	0.21	0	0.060862706	0.062590656	0.015291377	-0.182361534	0.18767486	0.045141698	16.6363563	9317.984878	0.050961809	1668416.228	1684140.632	1	0.9
80	2	3	1	-0.5	0	0	0.151373298	-0.007191084	-0.002254984	-0.453990417	-0.021379038	-0.005757858	17.11225383	12668.78043	0.051728548	1689217.913	1708608.768	1	1.3
81	2	3	1	0	0.3	0	-0.001926434	0.094494149	0.018842182	0.005326131	0.283611923	0.054970126	16.6524019	8490.364807	0.050290262	1713668.724	1728593.158	1	0.85
82	2	3	1	0.35	0.35	0	-0.107585906	0.103756206	0.029111931	0.320750822	0.311592311	0.087473124	17.0148863	10134.62175	0.051085495	1733671.287	1750411.077	1	1.55
83	2	3	1	0.21	0.21	0	-0.058365447	0.059273289	0.014448951	0.174966864	0.176913527	0.043941955	283.2199263	7073.491706	0.051253911	1755489.126	1768994.911	1	0.85
84	2	3	1	0	0.9	0	0.003507405	0.285452712	0.059732473	-0.011234339	0.856681828	0.180433399	22.57796424	12435.653	0.050957836	1774055.998	1793414.034	1	3.05
85	2	3	1	0	0.5	0	0.004224933	0.153861999	0.019116448	-0.011800827	0.461359412	0.056983127	5499.706621	7590.203002	0.051895075	1798478.975	1813070.425	1	1.55
86	2	3	1	-0.3	0	0	0.090951901	0.013338031	0.004247477	-0.27214358	0.039431446	0.010774017	2200.609222	7985.366425	0.052040421	1818130.125	1832748.99	1	0.6
87	2	3	1	0	-0.5	0	0.002547147	-0.150720112	-0.012270683	-0.008806734	-0.451383473	-0.03694938	17.14398034	7401.921532	0.051297833	1837810.466	1852152.537	1	1.6
88	2	3	1	0.3	0	0	-0.08613105	-0.001948255	0.008277201	0.259299491	-0.005974241	0.024968936	17.28401455	11102.01164	0.051487044	1857212.109	1874901.639	1	0.85
89	2	3	1	0.3	0	0	-0.085251672	-0.006871375	0.010998929	0.25562554	-0.020096217	0.032951009	17.22967836	9985.293855	0.051338632	1879964.096	1896418.869	1	0.95
90	2	3	1	0.3	0	0	-0.084657407	-0.000980642	0.011217298	0.254651975	-0.002715342	0.033148345	27.02477985	8495.645994	0.05092196	1901481.259	1916354.116	1	1.1
91	2	3	1	-0.07	0.07	0	0.021318688	0.008298316	0.00772032	-0.063470526	0.025380488	0.022291197	16.35847591	4985.649775	0.050689353	1921395.693	1932554.563	1	0.1
92	2	3	1	0	0.1	0	0.005513868	0.018574629	0.010920772	-0.015473419	0.056986287	0.033723635	16.88433356	6332.801519	0.051435362	1937617.305	1949937.514	1	0.1
93	2	3	1	0.64	-0.64	0	-0.211814941	-0.201221824	-0.013632667	0.635930361	-0.602920979	-0.043186853	16.93575237	11202.02926	0.051287554	1955000.885	1973073.46	1	2.9
94	2	3	1	0.9	0	0	-0.287055094	0.003102366	0.004743517	0.86087396	0.008433128	0.013498119	17.0743279	10101.85812	0.051167852	1978136.364	1994824.018	1	2.85
95	2	3	1	0	-0.9	0	0.003882254	-0.283672656	-0.05180668	-0.011549655	-0.850791384	-0.155099602	22.65855685	13168.71351	0.051015883	1999887.707	2019292.429	1	3.45
96	2	3	1	0.64	0.64	0	-0.210462017	0.197926571	0.036023432	0.631871591	0.59530107	0.107292085	15.68456127	10383.04426	0.05045703	2024356.002	2041127.517	1	2.75
97	2	3	1	0.21	0.21	0	-0.060544003	0.059715747	0.0169936	0.180822777	0.178079054	0.050889247	539.2907194	6834.398967	0.052208562	2046206.947	2059478.117	1	0.75
98	2	3	1	0	-0.9	0	-0.003204101	-0.287288438	-0.026605686	0.010421534	-0.860343958	-0.078443745	8625.92522	11576.26777	0.051115639	2064534.29	2083496.25	1	3.35
99	2	3	1	-0.64	-0.64	0	0.211578572	-0.197877892	-0.041661109	-0.63492993	-0.59395737	-0.126265086	21.64732019	11029.33753	0.050556824	2088534.945	2106346.099	1	2.85
100	2	3	1	0	-0.5	0	0.005013142	-0.153628487	-0.019877671	-0.016107611	-0.46001149	-0.060502779	17.56298896	8552.099109	0.050908946	2111386.886	2126782.577	1	1.95
101	2	3	1	0.21	-0.21	0	-0.054838284	-0.06181621	0.004007568	0.165129868	-0.185286784	0.012800916	16.65203723	7785.93473	0.050505109	2131821.077	2146115.757	1	0.9
102	2	3	1	-0.49	0.49	0	0.165032963	0.145757432	0.018697801	-0.494160181	0.438469959	0.054628537	16.51601441	10816.15441	0.051865194	2151168.296	2169334.485	1	2.15
103	2	3	1	-0.64	0.64	0	0.201578413	0.204822798	0.024244596	-0.604573391	0.612752822	0.072321794	4.899374107	10452.50087	0.051041769	2174385.337	2191886.182	1	3.05
104	2	3	1	-0.35	0.35	0	0.10622577	0.109348827	0.024568704	-0.317803341	0.32671934	0.071920806	26.60650057	7217.710535	0.052113237	2196949.302	2210703.522	1	1.5
105	2	3	1	-0.21	-0.21	0	0.062917413	-0.056168402	-0.012972927	-0.188978824	-0.16789019	-0.037133477	22.40146277	6483.080111	0.051936539	2215749.95	2228621.537	1	0.9
106	2	3	1	-0.1	0	0	0.021292387	0.002246471	0.003433451	-0.063844793	0.00593018	0.01002569	16.97076093	5934.814438	0.085140162	2233685.295	2246039.146	1	0.35
107	2	3	1	-0.07	-0.07	0	0.019815313	-0.007599088	0.001730269	-0.060578862	-0.023541758	0.005694356	22.30920065	6116.502631	0.051086448	2251078.956	2263555.697	1	0.2
108	2	3	1	-0.07	0.07	0	0.016529076	0.010707743	0.005168927	-0.050105137	0.032382182	0.015644111	16.95580935	5483.60378	0.051220467	2268603.592	2280430.49	1	0.15
109	2	3	1	-0.49	-0.49	0	0.153981649	-0.15639442	-0.027492631	-0.462980763	-0.46737058	-0.082020124	16.55576371	14152.78243	0.051362393	2285498.61	2306276.044	1	2.35
110	2	3	1	-0.64	0.64	0	0.20479818	0.203163074	0.038521279	-0.614524017	0.608906575	0.115151843	16.64437911	12234.46432	0.051185	2311310.868	2330809.935	1	2.75
111	2	3	1	0.64	0.64	0	-0.204997449	0.198784275	0.035948241	0.61447444	0.597582858	0.106837629	16.36212265	9351.199608	0.051172608	2335861.009	2352361.028	1	2.95
112	2	3	1	0.49	0.49	0	-0.149788283	0.159018437	0.05158078	0.447357953	0.47712005	0.154147237	4299.648784	6750.286541	0.051470629	2357411.932	2371679.897	1	2.25
113	2	3	1	-0.7	0	0	0.217306763	0.001475465	-0.000320232	-0.652858999	0.003552424	-0.000686033	7944.682839	12961.57155	0.051477735	2376748.29	2396497.608	1	1.9
114	2	3	1	0	-0.7	0	-0.009032926	-0.22095936	-0.044676811	0.027649057	-0.662522017	-0.13297756	26.94528126	9877.167385	0.052365464	2401552.354	2418348.046	1	2.75
115	2	3	1	-0.1	0	0	0.016007348	0.001761674	0.005783963	-0.048734168	0.004961329	0.017306111	16.47298307	7490.30099	0.051535864	2423409.811	2436900.041	1	0.05
116	2	3	1	0	-0.5	0	0.001946874	-0.149988592	-0.01913651	-0.00412505	-0.449933408	-0.056356658	16.97768971	12840.06707	0.051001073	2441957.89	2461584.865	1	1.7
117	2	3	1	0.21	-0.21	0	-0.061134824	-0.05872655	0.008099477	0.182562871	-0.177021252	0.024115322	16.54628222	9568.474725	0.051574483	2466634.946	2482702.641	1	0.75
118	2	3	1	0	-0.1	0	0.008364238	-0.019544403	0.003649604	-0.023830311	-0.058406625	0.011681245	16.66735347	6617.840796	0.051798191	2487759.798	2500737.299	1	0.2
119	2	3	1	0.7	0	0	-0.219406001	-0.001175579	-0.004333336	0.657344034	-0.003688582	-0.011626697	16.54044745	12467.5808	0.050644752	2505801.588	2525020.736	1	2.4
120	2	3	1	0.49	-0.49	0	-0.155687414	-0.156490984	-0.005453886	0.467385936	-0.468501873	-0.016270103	17.07469257	7117.108352	0.051845815	2530079.142	2543756.177	1	1.95
121	2	3	1	0.1	0	0	-0.018509035	-0.005154293	0.008210794	0.05536526	-0.01543051	0.023762618	16.87594609	8634.901267	0.051332462	2548822.412	2563745.96	1	0.25
122	2	3	1	0.5	0	0	-0.152744555	-0.007433224	0.011297115	0.457100742	-0.022137825	0.034028675	16.49960416	11619.04239	0.051411847	2568808.312	2586975.413	1	1.65
123	2	3	1	0.49	-0.49	0	-0.151359461	-0.153613027	-0.015216321	0.453042567	-0.461680683	-0.046839167	16.77201445	9483.602322	0.052190951	2592027.871	2608026.501	1	2.45
124	2	3	1	0.49	0.49	0	-0.168101691	0.156404929	0.032472541	0.50356058	0.466333922	0.095082994	16.6141113	7483.363826	0.050593282	2613091.505	2627159.918	1	2.5
125	2	3	1	-0.5	0	0	0.153392653	0.003520266	0.000410144	-0.459109773	0.011370031	0.000726885	32.81614273	10917.62159	0.051998758	2632198.392	2649701.62	1	1.25
126	2	3	1	-0.21	0.21	0	0.05553197	0.067738182	0.014611966	-0.166304588	0.20344113	0.044888771	22.44631748	6551.059428	0.0524884	2654756.733	2667862.307	1	0.8
127	2	3	1	0.35	-0.35	0	-0.115619174	-0.096379335	-0.001388815	0.346533829	-0.290432776	-0.004258	16.96674954	10568.54219	0.050598899	2672929.712	2689987.041	1	1.35
128	2	3	1	-0.7	0	0	0.219041428	0.002496323	-0.002671885	-0.657609824	0.006550259	-0.007420554	30.17664368	13379.1791	0.051664666	2695051.385	2715204.486	1	1.9
129	2	3	1	0.64	0.64	0	-0.202530868	0.202817133	0.037561999	0.607074694	0.607804013	0.111587347	16.88615693	11883.99624	0.051860943	2720280.728	2739316.462	1	2.9
130	2	3	1	0	0.3	0	-0.013565026	0.083143859	0.015384933	0.040371385	0.249884745	0.04693301	7760.999888	8495.376865	0.051238858	2744383.491	2759267.859	1	0.75
131	2	3	1	0.1	0	0	-0.020774634	0.003488536	0.008675554	0.06157941	0.010433238	0.026438654	8017.086362	8161.12869	0.050560489	2764322.942	2778819.03	1	0.35
132	2	3	1	-0.35	0.35	0	0.101630244	0.112344698	0.015271711	-0.305311533	0.335965908	0.046227127	12234.18206	13652.21373	0.051112258	2783877.048	2803986.559	1	1.4
133	2	3	1	-0.9	0	0	0.286463341	0.003522433	-0.010177432	-0.858483683	0.01050256	-0.029433646	342.4467405	11594.00726	0.051623136	2809030.444	2827337.4	1	2.6
134	2	3	1	0.5	0	0	-0.156160468	-0.005402907	0.007387216	0.466992416	-0.016597151	0.021154553	16.9565387	8700.761837	0.051260614	2832382.895	2847623.681	1	1.65
135	2	3	1	0.64	0.64	0	-0.204502614	0.200294988	0.055684657	0.612892825	0.599557824	0.16847306	17.0849034	10084.83375	0.051403063	2852689.681	2869441.359	1	2.9
136	2	3	1	-0.64	-0.64	0	0.202032601	-0.201853318	-0.045420627	-0.607263097	-0.606531033	-0.13534634	7659.860177	12044.27962	0.051782782	2874505.571	2893132.051	1	3.55
137	2	3	1	0.1	0	0	-0.021791573	-0.007328093	0.004827601	0.064533119	-0.021401631	0.013246821	26.80087098	6395.149565	0.051169595	2898192.71	2910810.424	1	0.3
138	2	3	1	-0.5	0	0	0.153438307	0.001920128	-0.002570907	-0.458858303	0.0063754	-0.0083536	16.81686916	14274.44299	0.052135099	2915860.962	2936661.901	1	1.45
139	2	3	1	-0.07	0.07	0	0.016050214	0.011094176	0.008275993	-0.048441964	0.032473295	0.024599094	16.7833193	8153.452336	0.051905055	2941729.428	2955868.887	1	0.1
140	2	3	1	0.3	0	0	-0.082567094	-0.003739005	0.00551107	0.247474698	-0.011378861	0.017860746	16.46094887	10183.93275	0.052082533	2960921.985	2977429.781	1	0.8
141	2	3	1	-0.64	0.64	0	0.206642063	0.202637863	0.025116442	-0.619343542	0.607201465	0.07589865	16.63489762	13116.64194	0.052203133	2982473.088	3002565.745	1	2.8
142	2	3	1	0.49	-0.49	0	-0.166131611	-0.148170954	-0.016265391	0.498589048	-0.443347568	-0.049070835	26.69438663	11595.06482	0.05235223	3007620.265	3026416.99	1	2.7
143	2	3	1	0.21	-0.21	0	-0.067268793	-0.054383845	0.00632448	0.200641085	-0.162439412	0.016959249	16.66224805	8901.25327	0.051964482	3031471.354	3046783.962	1	0.65
144	2	3	1	-0.35	0.35	0	0.108510627	0.105694189	0.019242261	-0.324722648	0.316855983	0.057269014	16.58530216	11902.44356	0.052013242	3051822.044	3070202.962	1	1.35
145	2	3	1	0.35	-0.35	0	-0.108542845	-0.107578603	-0.007237891	0.324981149	-0.322088424	-0.020340362	22.30883596	10184.20334	0.051880257	3075274.33	3091754.154	1	1.4
146	2	3	1	-0.64	-0.64	0	0.208757486	-0.19744313	-0.047951348	-0.626531412	-0.592199913	-0.143396274	16.8679233	15618.19416	0.052748477	3096810.46	3119655.349	1	3.6
147	2	3	1	0	0.5	0	0.002709597	0.154430554	0.029431107	-0.009488302	0.463550617	0.088979977	16.69288053	11057.4308	0.051537126	3124710.874	3142272.708	1	1.45
148	2	3	1	0.7	0	0	-0.217246932	0.000671071	0.008919808	0.651708427	0.002757707	0.026988309	27.47040958	9778.973133	0.052327375	3147316.073	3163693.061	1	2.05
149	2	3	1	0	-0.3	0	0.0014231	-0.088297621	-0.002806647	-0.002747944	-0.265248925	-0.008374163	17.07323389	6617.67487	0.052284315	3168755.738	3181709.158	1	0.8
